domain,website,name,needs
thatsend.com,https://www.thatsend.com/,ThatsEnd Pvt. Ltd.,wayback+homepage+careers
digitruction.com,https://digitruction.com,Digitruction,wayback+homepage+careers
svastsys.com,http://svastsys.com/,Svastsys Technology,wayback+homepage+careers
jbcodeapp.com,https://jbcodeapp.com,JBcodeapp,wayback+homepage+careers
prakashinfotech.com,https://www.prakashinfotech.com/,Prakash Software Solutions Pvt Ltd,wayback+homepage+careers
tenupsoft.com,https://www.tenupsoft.com/,Tenup Software Services,wayback+homepage+careers
slash.software,https://slash.software/,Slash Software,wayback+homepage+careers
spaculus.com,https://spaculus.com,Spaculus Software,wayback+homepage+careers
immence.com,https://immence.com,Immence,wayback+homepage+careers
aviasole.com,https://aviasole.com/,Aviasole Technologies,wayback+homepage+careers
pavansgroup.com,https://www.pavansgroup.com/,Pavans Group,wayback+homepage+careers
tecunique.com,https://tecunique.com/,TECUNIQUE PRIVATE LIMITED,wayback+homepage+careers
collonmade.com,https://www.collonmade.com/,Collonmade Company,wayback+homepage+careers
uniqtechsolutions.com,http://www.uniqtechsolutions.com/,Uniqtech Solutions,wayback+homepage+careers
avishkaritservices.com,https://avishkaritservices.com/,Avishkar IT Services,wayback+homepage+careers
shantitechnology.com,https://www.shantitechnology.com/,STERP Software Pvt. Ltd,wayback+homepage+careers
ishtechsolutions.com,http://www.ishtechsolutions.com/,Ish Tech Solutions,wayback+homepage+careers
tempuscentral.com,https://www.tempuscentral.com,Tempus Central,wayback+homepage+careers
vedxsolution.com,https://vedxsolution.com/,Vedx Solutions Pvt ltd,wayback+homepage+careers
indapoint.com,https://www.indapoint.com/,IndaPoint Technologies Pvt. Ltd.,wayback+homepage+careers
rauljitechnologies.com,https://www.rauljitechnologies.com/,Raulji Technologies,wayback+homepage+careers
intigrity.com,https://intigrity.com,integrityinfoway,wayback+homepage+careers
meghtechnologies.com,https://www.meghtechnologies.com/,Megh Technologies,wayback+homepage+careers
softweirdo.com,https://softweirdo.com,Softweirdo Solutions Private Limited,wayback+homepage+careers
nivida.in,https://www.nivida.in/,Nivida,wayback+homepage+careers
nividasoftware.com,https://www.nividasoftware.com,Nivida software,wayback+homepage+careers
evozard.com,https://www.evozard.com/,Evozard Consulting Services Pvt Ltd,wayback+homepage+careers
heliossolutions.co,https://www.heliossolutions.co/,Helios-Solutions End to End Solutions,wayback+homepage+careers
digitalwebweaver.com,https://digitalwebweaver.com/,Digital Web Weaver,wayback+homepage+careers
shreejisoftinfo.com,https://shreejisoftinfo.com/,Shreeji Softinfo Consultancy LLP,wayback+homepage+careers
consyssol.com,https://www.consyssol.com/,Concept System Solutions,wayback+homepage+careers
stersoftsolutions.com,https://stersoftsolutions.com/,Stersoft Solutions Pvt Ltd,wayback+homepage+careers
intricaretech.com,https://www.intricaretech.com,Intricare Technologies,wayback+homepage+careers
zithas.com,https://www.zithas.com/,Zithas Technologies LLC,wayback+homepage+careers
cyberscrypt.com,https://www.cyberscrypt.com,Cyberscrypt Innovations,wayback+homepage+careers
rockersinfo.com,https://www.rockersinfo.com/,Rockers Technologies,wayback+homepage+careers
promactinfo.com,https://www.promactinfo.com/,Promact Infotech Pvt Ltd.,homepage
heliconia.io,https://www.heliconia.io,Heliconia Solutions Pvt Ltd,wayback+homepage+careers
atyantik.com,https://www.atyantik.com/,Atyantik Technologies Pvt. Ltd.,wayback+homepage+careers
dualinfotechgroup.com,https://dualinfotechgroup.com/,Dual Infotech Group,wayback+homepage+careers
aroasissoftech.com,https://www.aroasissoftech.com/,Aroasis Softech,wayback+homepage+careers
elitewaresolutions.com,https://www.elitewaresolutions.com/,Eliteware Solutions,wayback+homepage+careers
appletechsoft.com,https://www.appletechsoft.com/,AppleTech Pvt. Ltd.,wayback+homepage+careers
imriel.com,https://www.imriel.com,Imriel Technology Solutions Pvt Ltd,wayback+homepage+careers
devisesystems.com,https://devisesystems.com/index.htm,Devise Software Solutions Pvt. Ltd,wayback+homepage+careers
jeenweb.com,https://jeenweb.com/,Jeenweb Technologists,wayback+homepage+careers
eyelashtechnologies.com,http://eyelashtechnologies.com,Eyelash Technologies,wayback+homepage+careers
novumlogic.com,https://novumlogic.com/,Novumlogic Technologies Pvt Ltd,wayback+homepage+careers
bitbuffs.com,http://www.bitbuffs.com,Bitbuffs Technologies Pvt Ltd,wayback+homepage+careers
pardypanda.com,https://pardypanda.com/,Pardy Panda Studios,wayback+homepage+careers
scalybee.com,https://scalybee.com/,Scalybee,wayback+homepage+careers
stacknyu.com,https://stacknyu.com/,StackNyu,wayback+homepage+careers
diwizon.com,https://www.diwizon.com,DIWIZON DYNAMICS PVT LTD,wayback+homepage+careers
prosesindia.com,https://www.prosesindia.com/,Proses Web Technologies,wayback+homepage+careers
invennico.com,https://invennico.com/,Invennico Technolabs Pvt Ltd,wayback+homepage+careers
enlighteninfosystems.com,https://enlighteninfosystems.com/,Enlighten Infosystems,wayback+homepage+careers
digisculpt.in,https://digisculpt.in/,DIGISCULPT TECHNOLOGIES PVT. LTD,wayback+homepage+careers
skenix.com,https://www.skenix.com,Skenix Infotech,wayback+homepage+careers
mysphereinfotech.com,http://www.mysphereinfotech.com/,Mysphere Infotech,wayback+homepage+careers
redsparkinfo.com,https://www.redsparkinfo.com,Redspark,wayback+homepage+careers
vardaam.com,https://www.vardaam.com/,Vardaam Web Solutions Pvt. Ltd.,wayback+homepage+careers
blueerasoftech.com,https://blueerasoftech.com,BlueEra Softech,wayback+homepage+careers
itechnosol.com,https://itechnosol.com/,iTechnoSol Inc,wayback+homepage+careers
infoservops.com,https://www.infoservops.com/,Infoservops,wayback+homepage+careers
cloudinfosoft.com,https://cloudinfosoft.com/,Cloudinfosoft,wayback+homepage+careers
devkrutitech.com,https://devkrutitech.com/,DevKrutiTech,wayback+homepage+careers
digiflux.io,https://digiflux.io/,Digiflux Technologies Private Limited,wayback+homepage+careers
thesanfinity.com,https://thesanfinity.com/,Sanfinity Creative Solution Pvt. Ltd,wayback+homepage+careers
tntra.io,https://www.tntra.io/,Tntra,wayback+homepage+careers
webmyne.com,https://www.webmyne.com,Webmyne Systems,wayback+homepage+careers
archesoftronix.com,https://archesoftronix.com/,Arche Softronix Pvt.Ltd.,wayback+homepage+careers
svaapta-it-ally.com,https://www.svaapta-it-ally.com/,Svaapta IT-Ally Solutions,wayback+homepage+careers
inboxtechs.com,https://inboxtechs.com/,Inbox Infotech,wayback+homepage+careers
webmediaexperts.net,https://www.webmediaexperts.net/,Webmedia Experts,wayback+homepage+careers
vistaura.com,https://www.vistaura.com/,Vistaura,wayback+homepage+careers
migarch.in,https://www.migarch.in,Mig Arch,wayback+homepage+careers
wolfsoft.in,http://wolfsoft.in,WOLFSOFT Pvt. Ltd.,wayback+homepage+careers
bloomcs.com,https://bloomcs.com,Bloom Consulting Services,wayback+homepage+careers
techquadra.com,https://www.techquadra.com/,TechQuadra Software Solutions,wayback+homepage+careers
pixelvalues.com,https://www.pixelvalues.com,Pixel Values Technolabs,wayback+homepage+careers
sabertoothtech.in,https://www.sabertoothtech.in/,Sabertooth Technologies,wayback+homepage+careers
pragmatyc.com,https://www.pragmatyc.com,Pragmatyc,wayback+homepage+careers
microproindia.com,https://www.microproindia.com/,Micropro Software Solutions Limted,wayback+homepage+careers
delaplex.com,https://delaplex.com,delaPlex,wayback+homepage+careers
cortesys.com,https://cortesys.com/,Cortesys,wayback+homepage+careers
4isoftwares.in,https://4isoftwares.in/,4i Softwares,wayback+homepage+careers
webakruti.com,https://www.webakruti.com/,Webakruti,wayback+homepage+careers
appzminetech.com,https://www.appzminetech.com/,Appzmine Tech Pvt Ltd.,wayback+homepage+careers
gossiph.com,https://www.gossiph.com,Gossiph IT Solution,wayback+homepage+careers
elioratechno.com,https://www.elioratechno.com/,Elioratechno Pvt. Ltd.,wayback+homepage+careers
leocoders.com,https://www.leocoders.com,Leo Coders Private Limited,wayback+homepage+careers
aswtech.in,https://www.aswtech.in,ASW Technologies Pvt. Ltd.,wayback+homepage+careers
rnrdatalex.com,https://www.rnrdatalex.com,RnR DataLex Pvt. Ltd.,wayback+homepage+careers
xtagservices.com,https://xtagservices.com/,Xtag Services Pvt Ltd,wayback+homepage+careers
kalyanak.com,https://kalyanak.com/,Webgile Solutions,wayback+homepage+careers
codebergit.com,https://codebergit.com/,CodebergIT (Hiring & Tech Partner),wayback+homepage+careers
sagacitycare.com,http://www.sagacitycare.com/,Sagacity Solutions India,wayback+homepage+careers
idreamstech.com,https://www.idreamstech.com,iDreams Technologies,wayback+homepage+careers
heoweb.com,https://www.heoweb.com,Heoweb Solutions,wayback+homepage+careers
vividnex.com,https://vividnex.com/,VividNex Innovations,wayback+homepage+careers
agnitotechnologies.com,https://agnitotechnologies.com/,Agnito Technologies Pvt Ltd,wayback+homepage+careers
oyecommerz.com,https://oyecommerz.com/,OyeCommerz,wayback+homepage+careers
solzit.com,https://www.solzit.com,Soluzione Inc,wayback+homepage+careers
technogiq.com,http://www.technogiq.com/,Technogiq IT Solutions Private Limited,wayback+homepage+careers
github.io,https://anandpratap1010.github.io/,Ng Hub Innovative Solution,wayback+homepage+careers
techjain.com,https://techjain.com/,TechJain IT Solutions,wayback+homepage+careers
techhelper.in,https://techhelper.in/,Techhelper Technologies,wayback+homepage+careers
dvinfosoft.com,http://www.dvinfosoft.com,Dv Infosoft Pvt Ltd,wayback+homepage+careers
digitalyuga.com,https://digitalyuga.com,Digitalyuga IT Services,wayback+homepage+careers
simplifi.in,http://www.simplifi.in/,Simplifi Solution Pvt.Ltd.,wayback+homepage+careers
nrt.co.in,https://nrt.co.in/,Newrise Technosys Pvt Ltd,wayback+homepage+careers
guavatrees.com,https://www.guavatrees.com/,Guava Trees Softech Pvt. Ltd.,wayback+homepage+careers
triosoft.ai,https://www.triosoft.ai/,Triosoft Technologies Pvt Ltd,wayback+homepage+careers
simption.com,http://simption.com/,Simption Tech Pvt Ltd,wayback+homepage+careers
kusumit.com,https://kusumit.com/,Kusumit Pvt Ltd,wayback+homepage+careers
awzpact.com,http://www.awzpact.com,Awzpact Technologies & Services Pvt.Ltd.,wayback+homepage+careers
tryidoltech.com,https://tryidoltech.com/,Tryidol Technologies Pvt Ltd,wayback+homepage+careers
websoftvalley.com,https://www.websoftvalley.com,Web Soft Valley,wayback+homepage+careers
ssdigimark.com,https://ssdigimark.com/,SSDigimark,wayback+homepage+careers
hackerkernel.com,https://www.hackerkernel.com/,HackerKernel,wayback+homepage+careers
skyinfogroup.com,https://skyinfogroup.com,Sky Info Group,wayback+homepage+careers
vidyayatan.com,https://www.vidyayatan.com/,Vidyayatan Techologies,wayback+homepage+careers
ssoftsolutions.in,https://ssoftsolutions.in/,SSoft Solutions,wayback+homepage+careers
chasteritsolutions.com,https://chasteritsolutions.com/,Chaster IT Solutions Pvt. Ltd.,wayback+homepage+careers
insigniawm.com,http://www.insigniawm.com/,Insignia Web & Marketing,wayback+homepage+careers
nammaoffice.com,https://www.nammaoffice.com/,Namma Office Private Limited,wayback+homepage+careers
linkedin.com,https://www.linkedin.com/in/prateek-natekar-4500786,Prateek Natekar,wayback+homepage+careers
credessentials.com,https://credessentials.com,Credessentials Services Private Limited,wayback+homepage+careers
globalscreeningservices.in,https://www.globalscreeningservices.in/,Global Screening Services (Bangalore) Private Limited,homepage+careers
sssplt.com,https://sssplt.com/aboutus.html,Secure Source Surveillance Pvt Ltd,homepage+careers
adaglobal.com,https://www.adaglobal.com/offices/india,ADA Digital Analytics Private Limited,wayback+homepage+careers
bitgreentechnolabz.com,https://bitgreentechnolabz.com/,BitGreen Technolabz (OPC) Private Limited,wayback+homepage+careers
avantespaces.com,https://www.avantespaces.com/,Avante Spaces Limited,wayback+homepage+careers
havishmconsulting.com,https://www.havishmconsulting.com/,Havish M. Consulting,wayback+homepage+careers
nexteer.com,http://www.nexteer.com,Nexteer Automotive India Private Limited,wayback+homepage
rubiscape.io,https://www.rubiscape.io/,Rubiscape Private Limited,wayback+homepage+careers
asista.com,https://www.asista.com,Asista Software Solutions Private Limited,homepage+careers
transtrack.co.in,https://transtrack.co.in/,Transtrack Aeroservices Private Limited,homepage+careers
emphorasoft.com,https://emphorasoft.com/,Emphora Soft Private Limited,wayback+homepage+careers
info@bdsglobalinc.com,http://info@bdsglobalinc.com,BDS Global Inc.,wayback+homepage+careers
dpdhl.com,https://www.dpdhl.com/en.html,DHL Information Services (India) LLP,wayback+homepage+careers
smartinterviews.in,https://www.smartinterviews.in/,Code Evolve And Excel Private Limited,wayback+homepage
iamneo.ai,https://iamneo.ai/,iamneo Edutech Private Limited,homepage
unitedconsultancy.com,https://unitedconsultancy.com/,United Consultancy Services India Private Limited,wayback+homepage+careers
lloydsbank.com,https://www.lloydsbank.com/,Lloyds Offshore Global Services Private Limited,wayback+homepage
bhumiitech.com,https://www.bhumiitech.com/,Bhumi iTech Private Limited,wayback+homepage
outscalepartners.com,https://outscalepartners.com/,Outscalepartners India Private Limited,wayback+homepage
circlek.com,https://www.circlek.com/,Circle K Business Centre India LLP,homepage+careers
telemune.com,http://www.telemune.com/,Telemune Software Solutions Private Limited,wayback+homepage+careers
kripya.com,https://www.kripya.com,Kripya Solutions Private Limited,wayback+homepage+careers
ashleyfurnitureindia.com,https://ashleyfurnitureindia.com/gcc,Ashley Furniture India Private Limited,homepage+careers
wbeyond.co,https://wbeyond.co/,W Beyond (OPC) Private Limited,wayback+homepage+careers
seaquid.com,http://www.seaquid.com,Seaquid Technology India Private Limited,homepage+careers
acuverconsulting.com,http://www.acuverconsulting.com,Acuver Consulting Private Limited,wayback+homepage+careers
saint-gobain.co.in,https://www.saint-gobain.co.in/indec,Grindwell Norton Limited (INDEC),wayback+homepage+careers
wizcondigital.com,https://www.wizcondigital.com/,Wiz Digital Services Private Limited,wayback+homepage+careers
northerntool.com,https://www.northerntool.com/,Northern Tool & Equipment India LLP,wayback+homepage+careers
researchwire.in,https://www.researchwire.in/,Researchwire Knowledge Solutions Private Limited,homepage
global.weir,https://www.global.weir/,Weir Minerals (India) Private Limited,wayback+homepage+careers
nexenstial.com,https://nexenstial.com/,Nexenstial LLP,wayback+homepage+careers
iihmrbangalore.edu.in,https://iihmrbangalore.edu.in,Indian Institute of Health Management Research,wayback+homepage+careers
hclhealthcare.in,https://hclhealthcare.in/,HCL Avitas Private Limited,wayback+homepage+careers
sankalptechnology.com,https://sankalptechnology.com/,Sankalp Technology Services,wayback+homepage+careers
twiningsindia.com,https://www.twiningsindia.com,Twinings Private Limited,homepage+careers
applix.ai,https://www.applix.ai,Applix Solutions Private Limited,homepage
sisindia.com,https://sisindia.com/,SIS Limited,wayback+homepage+careers
neeev.ai,https://www.neeev.ai/,Techhalo Media and Operations Services LLP,wayback+homepage
excelize.ai,https://excelize.ai/#,Excelize AI Private Limited,wayback+homepage+careers
codeguardian.ai,https://www.codeguardian.ai,Codeguardian Tech International Private Limited,wayback+homepage+careers
reachiso.com,https://www.reachiso.com,Blue Santos Technologies Private Limited,homepage+careers
smartdigitwin.com,https://www.smartdigitwin.com,Four Corners Technologies Private Limited,wayback+homepage+careers
bdsoft.in,https://www.bdsoft.in/,BD Software Distribution Private Limited,wayback+homepage+careers
mettlesemi.com,https://www.mettlesemi.com,Mettlesemi Systems And Technologies Private Limited,homepage
genexa.ai,https://www.genexa.ai,Genexa AI LLP,wayback+homepage+careers
lytty.com,https://www.lytty.com,Lytty Ventures Private Limited,homepage
bkvls.com,https://www.bkvls.com,BKV Learning Systems Private Limited,wayback+homepage+careers
swaasitsolutions.com,https://www.swaasitsolutions.com/,SwaaS Systems Private Limited,wayback+homepage+careers
hiringhood.com,https://www.hiringhood.com/,Spoorthi Hires Consulting Services Private Limited,wayback+homepage+careers
cfobridge.com,https://www.cfobridge.com/,CFO Bridge Services Private Limited,homepage
knowy.co.in,https://knowy.co.in,Knowy Infotech Private Limited,wayback+homepage+careers
inorg.com,https://www.inorg.com,InOrg Global India Private Limited,homepage
lodhabhatt.com,https://www.lodhabhatt.com,TLB & Co,wayback+homepage
investors.falabella.com,http://www.investors.falabella.com,Falabella Corporate Services India Private Limited,wayback+homepage+careers
basalanalytics.com,https://basalanalytics.com/,Basal Analytics Private Limited,wayback+homepage+careers
purestorage.com,https://www.purestorage.com/,Pure Storage India Private Limited,wayback+homepage+careers
zingworks.in,https://www.zingworks.in/,ZingWorks LLP,homepage
codeshastra.com,https://www.codeshastra.com/,Code Shastra Private Limited,wayback+homepage
bpoconvergence.com,https://bpoconvergence.com/,BPO Convergence Private Limited,wayback+homepage+careers
qualizeal.com,https://qualizeal.com/,Qualizeal Technologies India Private Limited,wayback+homepage+careers
kautech.in,https://www.kautech.in/,Kautech Services Private Limited,homepage+careers
experian.com,http://www.experian.com,Experian Services India (Private Limited),homepage
opengov.com,https://opengov.com/,Opengov India Private Limited,wayback+homepage
worldline.com,https://worldline.com/,Worldline Global Services Private Limited,homepage+careers
servicenow.com,https://www.servicenow.com,ServiceNow Software Development India Private Limited,wayback+homepage+careers
ellow.io,http://www.ellow.io,Ellow Technologies Private Limited,wayback+homepage+careers
crownrms.com,https://www.crownrms.com/in/,Crown Worldwide Private Limited,wayback+homepage+careers
citco.com,http://www.citco.com,Citco Group Services (India) LLP,wayback+homepage
pice.one,http://www.pice.one,Nanosecond Technologies Private Limited,homepage+careers
incrediblevisibility.com,https://www.incrediblevisibility.com/,Incredible Visibility Solutions Private Limited,wayback+homepage
camsdata.in,http://www.camsdata.in,Camsdata Technologies India Private Limited,wayback+homepage
aitobi.co,https://aitobi.co/,AITOBI Technologies Private Limited,wayback+homepage+careers
stripe.com,http://www.stripe.com,Stripe India Private Limited,homepage
kitlabs.us,https://www.kitlabs.us,Krescent IT Labs Private Limited,wayback+homepage
speradigital.com,http://www.speradigital.com,Spera Digital Consulting Services Private Limited,wayback+homepage+careers
itpluspoint.com,https://www.itpluspoint.com/,ITPlusPoint Solutions Private Limited,homepage+careers
nelito.com,https://www.nelito.com,Nelito Systems Private Limited,homepage
lentera.in,http://www.lentera.in,Lentera Technologies Private Limited,homepage
interlooptechnologies.com,https://www.interlooptechnologies.com/about-us/,Interloop Consulting LLP,wayback+homepage+careers
finacctsolutions.com,https://www.finacctsolutions.com,Finacct Technologies Private Limited,wayback+homepage+careers
adaps.com,https://www.adaps.com,Adaps IT Private Limited,wayback+homepage+careers
workday.com,https://www.workday.com/,Workday India Private Limited,homepage
valueshipr.com,http://www.valueshipr.com,Upsilon Tech Private Limited,homepage+careers
acbesinternational.com,http://www.acbesinternational.com,Acabes International Private Limited,wayback+homepage+careers
lightstormtelecom.com,https://www.lightstormtelecom.com/,Lightstorm Telecom Connectivity Private Limited,wayback+homepage+careers
ekin.net.in,https://ekin.net.in/,Ensonic Computech Private Limited,wayback+homepage+careers
param.network,https://www.param.network/,ParamNetwork India Private Limited,homepage+careers
cclfg.cclgroup.com,https://cclfg.cclgroup.com,Connor Clark & Lunn India Private Limited,wayback+homepage
allegisglobalsolutions.com,https://www.allegisglobalsolutions.com/,Allegis Global Solutions (India) Private Limited,wayback+homepage+careers
smartail.ai,https://www.smartail.ai/,Smartail Private Limited,homepage
haleon.com,http://haleon.com,GlaxoSmithKline Consumer Private Limited,wayback+homepage+careers
smith-nephew.com,https://www.smith-nephew.com/,Smith & Nephew GBS Private Limited,homepage
ecolabdigitalcenter.in,http://ecolabdigitalcenter.in,Ecolab Global Services Private Limited,wayback+homepage+careers
insightsoftware.com,https://insightsoftware.com/,insightsoftware International Private Limited,homepage
multisoftodisha.com,http://multisoftodisha.com/,Multisoft Communications Private Limited,wayback+homepage+careers
ispg.co,https://www.ispg.co/,ISPG Technologies India Private Limited,wayback+homepage+careers
porter.in,https://www.porter.in,SmartShift Logistics Solutions Private Limited,wayback+homepage+careers
codeft.io,https://codeft.io,Codeft Software Solutions,wayback+homepage
imaginationtech.com,https://www.imaginationtech.com,Imagination Technologies (India) Private Limited,wayback+homepage
avocadolabs.co.in,https://avocadolabs.co.in/,Avocado Labs India Private Limited,wayback+homepage+careers
cac.net.in,https://www.cac.net.in/,Corporate Analyst & Consultant Private Limited,homepage
dezvolta.com,https://www.dezvolta.com,Dezvolta,homepage
crcgroup.in,https://crcgroup.in,IT Infrastructure Park Private Limited,wayback+homepage
ritwikinfotech.com,https://www.ritwikinfotech.com/,RITWIK IT Services Private Limited,homepage
mcdonalds.com,https://www.mcdonalds.com/us/en-us.html,McDonald's Capability Center India Private Limited,wayback+homepage+careers
vervent.com,https://www.vervent.com/,Vervent Technologies Private Limited,wayback+homepage+careers
moaradvisory.com,https://moaradvisory.com,MOAR Advisory Services,wayback+homepage+careers
mbsglobal.io,https://mbsglobal.io/,Modern Ballistic Solutions Private Limited,wayback+homepage+careers
technovalley-aks.com,http://www.technovalley-aks.com,Technovalley Software India Private Limited,wayback+homepage
nisg.org,http://www.nisg.org,National Institute For Smart Government,homepage
kenvue.com,http://www.kenvue.com,Kenvue Solutions India Private Limited,homepage
scilindia.org,https://scilindia.org/,Shard Center for Innovation Private Limited,wayback+homepage
hsag.in,https://www.hsag.in/,Hsag Consulting Private Limited,wayback+homepage+careers
x,x,Winqualis Consulting Private Limited,wayback+homepage+careers
radush.io,https://www.radush.io,Radush Technologies Private Limited,wayback+homepage+careers
flodataanalytics.com,https://flodataanalytics.com/about-us,Flodata Analytics Private Limited,homepage
kimberly-clark.com,https://www.kimberly-clark.com,Kimberly-Clark India Private Limited,wayback+homepage+careers
cdmsmith.com,https://www.cdmsmith.com/,CDM Smith Global Services India LLP,wayback+homepage
tarento.com,https://www.tarento.com/,Tarento Technologies Private Limited,wayback+homepage
nkxgen.com,https://nkxgen.com,NKXGEN Paradigms Private Limited,homepage
bms.com,https://www.bms.com/in,Bristol-Myers Squibb Business Services India Private Limited,homepage+careers
attero.in,https://attero.in/,Attero Recycling Private Limited,wayback+homepage+careers
kkr.com,https://www.kkr.com/,KIOPL Management Solutions India Private Limited,homepage
utthunga.com,https://utthunga.com/,Utthunga Technologies Private Limited,homepage
ideassion.com,https://ideassion.com/,Ideassion Technology Solutions LLP,wayback+homepage+careers
tritonlabs.in,https://tritonlabs.in/,Triton Tech Labs Private Limited,wayback+homepage+careers
grcxperts.com,https://grcxperts.com,eGRCxperts India Private Limited,homepage
qwiktrace.com,https://qwiktrace.com/,KSP AI Tech Solutions Private Limited,homepage+careers
innoverdigital.com,https://www.innoverdigital.com/,Innover Digital Private Limited,wayback+homepage+careers
azizaindia.com,https://azizaindia.com,Aziza Management India Private Limited,wayback+homepage+careers
kalido.me,https://www.kalido.me,Growthrive Private Limited,wayback+homepage+careers
inextlabs.ai,https://inextlabs.ai/,iNextgen Labs (India) Private Limited,wayback+homepage+careers
vdart.com,https://www.vdart.com/,VDart Technologies Private Limited,wayback+homepage+careers
wemakeiot.com,https://wemakeiot.com/sensorvision/,Sensorvision IOT Solutions Private Limited,wayback+homepage+careers
hitachivantara.com,https://www.hitachivantara.com/en-us/home.html,Hitachi Vantara Software Services India Private Limited,wayback+homepage+careers
mindforceresearch.com,https://www.mindforceresearch.com,Mindforce Research Private Limited,wayback+homepage+careers
sembridge.com,https://sembridge.com/,Sembridge Outsourcing Services Private Limited,wayback+homepage+careers
induslaw.com,https://induslaw.com/,Indus Law,wayback+homepage+careers
sclen.ai,https://sclen.ai/,Caliper Business Solutions Private Limited,homepage+careers
digichorus.com,https://www.digichorus.com,Digichorus Technologies Private Limited,wayback+homepage+careers
viztarinternational.com,https://www.viztarinternational.com/viztar_at_glance.php,Viztar Business Solutions Private Limited,wayback+homepage+careers
symplr.com,https://www.symplr.com/,Symplr (Jedi Software Engineering LLP),wayback+homepage+careers
srisattvagroup.com,https://www.srisattvagroup.com,Srisattva Business Support and Growth Strategy Private Limited,wayback+homepage+careers
digitalratha.com,https://digitalratha.com/,Digitalratha (OPC) Private Limited,wayback+homepage+careers
dsu.edu.in,https://www.dsu.edu.in/,Dayananda Sagar University,wayback+homepage+careers
campuscredentials.com,https://campuscredentials.com/,Campus Credential LLP,wayback+homepage
mnruniversity.edu.in,https://www.mnruniversity.edu.in/,MNR Educational Trust,wayback+homepage
cloudastra.co,https://cloudastra.co/,Cloudastra Technologies (OPC) Private Limited,wayback+homepage
hpverification.com,http://www.hpverification.com,HP Services,wayback+homepage+careers
zealeducation.com,https://zealeducation.com,Zeal Education Society,homepage
deephealth.com,https://deephealth.com/,DeepHealth Technologies Private Limited,wayback+homepage+careers
linearcode.in,https://linearcode.in/,Linear Code Technologies,homepage+careers
maclogs.com,https://www.maclogs.com,Maclogs Private Limited,wayback+homepage
protiviti.com,https://www.protiviti.com/in-en,Protiviti India Member Private Limited,homepage
exigoconsulting.in,https://www.exigoconsulting.in,Exigo Consulting,wayback+homepage+careers
vinmaya.com,https://vinmaya.com,Vinmaya Consultancy Services Private Limited,homepage+careers
ajacs.in,https://www.ajacs.in/,AJA Consulting Services LLP,wayback+homepage+careers
intimeinc.co.in,https://intimeinc.co.in/,Intime IT Services Private Limited,wayback+homepage+careers
mykanaq.com,https://mykanaq.com/,KanaQ Innovations Private Limited,wayback+homepage+careers
etsglobal.in,https://www.etsglobal.in,Endeavour ERP Solutions India Private Limited,wayback+homepage+careers
gkcloud.ai,https://gkcloud.ai/,GK Cloud Solutions Private Limited,homepage+careers
insourceindia.com,https://insourceindia.com/,Vachi Ventures LLP,homepage+careers
consilio.com,https://www.consilio.com/,Consilio India Private Limited,wayback+homepage+careers
expertcloudconsulting.com,https://expertcloudconsulting.com/,ASCP GPUonCloud Private Limited,wayback+homepage
jkorg.in,https://www.jkorg.in/,Hari Shankar Singhania School of Business (J.K. Lakshmipat University),wayback+homepage+careers
gobrillianttech.com,https://www.gobrillianttech.com/,Go Brilliant Technologies Private Limited,wayback+homepage+careers
qylis.com,https://qylis.com/,Qylis Cloud Data & Cyber Security Services Private Limited,wayback+homepage
kbr.com,https://www.kbr.com/en,Kellogg Brown & Root Engineering & Construction India Private Limited,wayback+homepage+careers
cimware.tech,https://www.cimware.tech/,Cimware Technologies Private Limited,wayback+homepage+careers
lulutechpark.com,https://lulutechpark.com/,Lulu Tech Park Private Limited,homepage
previu.health,https://www.previu.health,Previu Health Private Limited,wayback+homepage+careers
kreateworks.com,https://www.kreateworks.com,Kreateworks India Private Limited,wayback+homepage+careers
tatrasdata.com,https://tatrasdata.com/,Tatras Data Services Private Limited,homepage
pineqlab.com,https://www.pineqlab.com,PineQ Technology Labs Private Limited,homepage
wwwext.amgen.com,https://wwwext.amgen.com/,Amgen Technology Private Limited,wayback+homepage
simple2call.com,https://simple2call.com/,Simple Telecom Private Limited,homepage+careers
domo.com,https://www.domo.com,Domo Business Services India Private Limited,homepage
jobsatswift.com,https://jobsatswift.com/,Swift Staffing Solutions Private Limited,wayback+homepage+careers
geetaeservices.com,https://geetaeservices.com,Geeta Eservices Private Limited,homepage
tescra.com,https://tescra.com/,Tescra Software Private Limited,homepage+careers
ets.org,https://www.ets.org/,ETS Assessment Services Private Limited,homepage
krones.com,https://www.krones.com/en/career/krones.digital/location-india.php,Krones Digital Solutions India Private Limited,wayback+homepage+careers
sbi.co.in,https://www.sbi.co.in,State Bank of India,wayback+homepage+careers
letitbexai.com,https://www.letitbexai.com,LetitbeXAI Tech Solutions Private Limited,homepage
trans-cosmos.co.jp,https://www.trans-cosmos.co.jp/english/,Transcosmos India Private Limited,wayback+homepage+careers
stewart.com,https://www.stewart.com/en/ind/services.html,JPM & DJM Enterprises Services Private Limited,homepage
aimbsystem.com,https://www.aimbsystem.com,Aimb System LLP,wayback+homepage+careers
myshrara.com,http://www.myshrara.com,SHRARA Agro Products Private Limited,wayback+homepage+careers
atlasprimary.io,https://atlasprimary.io,Atlas Primary India Private Limited,wayback+homepage+careers
spantechnologyservices.com,https://www.spantechnologyservices.com/,Span Technology Services Private Limited,homepage
