deal_id,dealname,pipeline,pipeline_label,dealstage,stage_label,stage_order,stage_probability,is_closed_won,is_dead,owner_id,owner_name,lead_source,loc,pr_count,loc_per_pr,tier1_ratio_ok,num_repos,num_projects,amount,createdate_ist,create_day,create_week,closedate_ist,close_day,close_week,days_to_close_calc,n_stage_moves,n_human_moves,max_stage_order_reached,max_stage_label_reached,first_human_move_day,last_move_day,n_notes,n_tasks,n_contacts,n_companies,ai_lifecycle_stage,amount_in_home_currency,calendly_link_sent,call_attempt_count,call_notes,call_outcome,callback_datetime,closed_lost_reason,closed_won_reason,cost,data_delivery_timeline,dataset_customization_required,days_to_close,deal_currency_code,deal_value_range,dealtype,description,distress_flags,distress_reasons,distress_score,distress_tier,email_version_sent,engagements_last_meeting_booked,engagements_last_meeting_booked_campaign,engagements_last_meeting_booked_medium,engagements_last_meeting_booked_source,flag_deadpooled,flag_funding_aging,flag_funding_stale,flag_layoff_or_shutdown,flag_negative_profit,flag_no_revenue,flag_tiny_headcount,flag_website_dead,followup_date,funding_status,gmeet1_date,gmeet1_link,gmeet1_outcome,hs_actual_duration,hs_acv,hs_all_accessible_team_ids,hs_all_assigned_business_unit_ids,hs_all_collaborator_owner_ids,hs_all_deal_split_owner_ids,hs_all_owner_ids,hs_all_team_ids,hs_analytics_latest_source,hs_analytics_latest_source_company,hs_analytics_latest_source_contact,hs_analytics_latest_source_data_1,hs_analytics_latest_source_data_1_company,hs_analytics_latest_source_data_1_contact,hs_analytics_latest_source_data_2,hs_analytics_latest_source_data_2_company,hs_analytics_latest_source_data_2_contact,hs_analytics_latest_source_timestamp,hs_analytics_latest_source_timestamp_company,hs_analytics_latest_source_timestamp_contact,hs_analytics_source,hs_analytics_source_data_1,hs_analytics_source_data_2,hs_arr,hs_associated_deal_registration_deal_type,hs_associated_deal_registration_product_interests,hs_attributed_team_ids,hs_average_call_duration,hs_average_deal_owner_duration_in_current_stage,hs_campaign,hs_closed_amount,hs_closed_amount_in_home_currency,hs_closed_deal_close_date,hs_closed_deal_create_date,hs_closed_won_count,hs_closed_won_date,hs_created_by_user_id,hs_createdate,hs_cross_account_note,hs_cross_sell_opportunity,hs_days_to_close_raw,hs_deal_amount_calculation_preference,hs_deal_registration_mrr,hs_deal_registration_mrr_currency_code,hs_deal_score,hs_deal_stage_probability,hs_deal_stage_probability_shadow,hs_exchange_rate,hs_forecast_amount,hs_forecast_probability,hs_form_id,hs_has_empty_conditional_stage_properties,hs_has_last_conversation_follow_ups,hs_has_last_meeting_followups,hs_is_active_shared_deal,hs_is_closed,hs_is_closed_count,hs_is_closed_lost,hs_is_closed_won,hs_is_deal_split,hs_is_in_first_deal_stage,hs_is_open_count,hs_is_stalled,hs_is_stalled_after_timestamp,hs_last_call_id_with_followups,hs_last_conversation_with_followups_object_coordinates,hs_last_email_with_followups_object_coordinates,hs_last_gs_shared_message,hs_last_meeting_id_with_followups,hs_last_partner_shared_message_date,hs_last_shared_message_create_date,hs_lastmodifieddate,hs_latest_approval_status,hs_latest_approval_status_approval_id,hs_latest_marketing_email_click_date,hs_latest_marketing_email_open_date,hs_latest_marketing_email_reply_date,hs_latest_meeting_activity,hs_latest_sales_email_click_date,hs_latest_sales_email_open_date,hs_latest_sales_email_reply_date,hs_likelihood_to_close,hs_line_item_global_term_hs_discount_percentage,hs_line_item_global_term_hs_discount_percentage_enabled,hs_line_item_global_term_hs_recurring_billing_period,hs_line_item_global_term_hs_recurring_billing_period_enabled,hs_line_item_global_term_hs_recurring_billing_start_date,hs_line_item_global_term_hs_recurring_billing_start_date_enabled,hs_line_item_global_term_recurringbillingfrequency,hs_line_item_global_term_recurringbillingfrequency_enabled,hs_manual_campaign_ids,hs_manual_forecast_category,hs_merged_object_ids,hs_mrr,hs_net_pipeline_impact,hs_next_meeting_id,hs_next_meeting_name,hs_next_meeting_start_time,hs_next_step,hs_next_step_updated_at,hs_notes_last_activity,hs_notes_next_activity,hs_notes_next_activity_type,hs_num_associated_active_deal_registrations,hs_num_associated_deal_registrations,hs_num_associated_deal_splits,hs_num_of_associated_line_items,hs_num_target_accounts,hs_number_of_call_engagements,hs_number_of_inbound_calls,hs_number_of_outbound_calls,hs_number_of_overdue_tasks,hs_number_of_scheduled_meetings,hs_object_id,hs_object_source,hs_object_source_detail_1,hs_object_source_detail_2,hs_object_source_detail_3,hs_object_source_id,hs_object_source_label,hs_object_source_user_id,hs_open_amount_in_home_currency,hs_open_deal_create_date,hs_owning_teams,hs_partner_tech_win,hs_pinned_engagement_id,hs_predicted_amount,hs_predicted_amount_in_home_currency,hs_primary_associated_company,hs_primary_quote_data_updated_at,hs_priority,hs_projected_amount,hs_projected_amount_in_home_currency,hs_read_only,hs_sales_email_last_replied,hs_shared_team_ids,hs_shared_user_ids,hs_source_object_id,hs_submission_idempotent_id,hs_synced_deal_owner_name_and_email,hs_tag_ids,hs_tcv,hs_unique_creation_key,hs_updated_by_user_id,hs_user_ids_of_all_notification_followers,hs_user_ids_of_all_notification_recipients,hs_user_ids_of_all_notification_unfollowers,hs_user_ids_of_all_owners,hs_v2_time_in_current_stage,hs_was_imported,hs_weighted_pipeline_in_company_currency,hubspot_owner_assigneddate,hubspot_team_id,lh2_distress_key,lh2_domain,linkedin_url,metadata_link,needs_number_lookup,negotiation_notes,notes_last_contacted,notes_last_updated,notes_next_activity_date,num_associated_contacts,num_contacted_notes,num_notes,number_of_datasets,outflo_connected_at,outflo_replied_at,outflo_request_sent,pipeline_source,poc,scraped_type,script_link,script_output_link,script_status,source_tab,hs_v2_date_entered_current_stage
344246746816,Eminence Infotech Pvt. Ltd.,default,Scraped,3992480462,Cold Call,0,0.1,False,False,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:25:34,2026-08-26,2026-08-24,,,,,1,0,0,Cold Call,,2026-08-26,0,0,2,0,,,,,,,,,,,,,0,,,,Ajay Jain (Co-Founder) via MP LinkedIn Sales Nav; +917879583635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:55:34.796Z,,,0,,,,,0.1000000000000000055511151231257827021181583404541015625,0.1000000000000000055511151231257827021181583404541015625,,,,,,false,false,,false,0,false,false,false,true,1,,,,,,,,,,2026-08-26T05:57:28.821Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,344246746816,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723734796,,,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,2026-08-26T05:55:34.796Z,,,2026-08-26T05:55:34.796Z,,,eminenceinfotech.com,https://www.linkedin.com/in/ajayj541,,,,,,,2,,0,,,,,,96573782,,,,,mp_salesnav,2026-08-26T05:55:34.796Z
344122205893,The IT Talent,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:26:12,2026-08-26,2026-08-24,2026-08-27 15:02:02,2026-08-27,2026-08-24,1,2,1,14,Dead/ColdCall/WrongFit,2026-08-27,2026-08-27,1,0,1,0,,,,,,,,,,,,,1,,,,Murtaza J. (Co-Founder) via MP LinkedIn Sales Nav; +919179100280,,,,,,,,,,,,,,,,,,,,,,,99350171,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:56:00Z,,2026-08-26T05:56:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787823122373,1787723772202,0,,,2026-08-26T05:56:12.202Z,,,1.149886,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-27T09:32:13.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394419910369,,,0,0,0,0,0,0,0,0,0,,344122205893,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T09:32:02.373Z,,0,2026-08-26T05:56:12.202Z,,,softude.com,https://www.linkedin.com/in/murtazajawadwala,,,,,2026-08-27T09:32:11.140Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-27T09:32:02.373Z
343732987626,Internet Society,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-25 15:55:24,2026-08-25,2026-08-24,2026-08-25 17:31:05,2026-08-25,2026-08-24,0,2,1,14,Dead/ColdCall/WrongFit,2026-08-25,2026-08-25,1,0,1,0,,,,,,,,,,,,,0,,,,Adri Jovin John Joseph  (Policy Maker) via Coimbatore LinkedIn Sales Nav; +919994797284,,,,,,,,,,,,,,,,,,,,,,,5740985,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-25T10:25:00Z,,2026-08-25T10:25:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787659265798,1787653524813,0,,,2026-08-25T10:25:24.813Z,,,0.066447,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-25T12:01:24.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-393773240055,,,0,0,0,0,0,0,0,0,0,,343732987626,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-25T12:01:05.798Z,,0,2026-08-25T10:25:24.813Z,,,,https://www.linkedin.com/in/adrijovin,,,,,2026-08-25T12:01:14.173Z,,1,,1,,,,,,96573782,,,,,coimbatore_salesnav,2026-08-25T12:01:05.798Z
344163911380,Vigility Technologies Private Limited,default,Scraped,3992480465,Interested,2,0.2,False,False,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:26:43,2026-08-26,2026-08-24,,,,,2,1,2,Interested,2026-08-27,2026-08-27,1,1,1,0,,,,,,,,,,,,,0,,,,Deepak U. (Chief Technology Officer) via MP LinkedIn Sales Nav; +918368032850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:56:00Z,,2026-08-26T05:56:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:56:43.635Z,,,0,,,,,0.200000000000000011102230246251565404236316680908203125,0.200000000000000011102230246251565404236316680908203125,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-27T09:06:21.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394308343521,0-27-394385633001,TASK,0,0,0,0,0,0,0,0,0,,344163911380,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723803635,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T09:05:40.195Z,,,2026-08-26T05:56:43.635Z,,,hitachi-systems.com,https://www.linkedin.com/in/deepak-u-11760221,,,,,2026-08-27T09:05:59.751Z,2026-09-01T07:00:00Z,1,,2,,,,,,96573782,,,,,mp_salesnav,2026-08-27T09:05:40.195Z
344104976115,EWebWorld,default,Scraped,4036632310,Dead/ColdCall/Not Interested,13,0.0,False,True,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:14,2026-08-26,2026-08-24,2026-08-26 15:18:25,2026-08-26,2026-08-24,0,2,1,13,Dead/ColdCall/Not Interested,2026-08-26,2026-08-26,1,0,1,0,,,,,,,,,,,,,0,,,,Yogesh Hirau (Co-Founder/ Lead developer at EWebWorld) via MP LinkedIn Sales Nav; +919039841160,,,,,,,,,,,,,,,,,,,,,,,13870322,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787737705163,1787723834841,0,,,2026-08-26T05:57:14.841Z,,,0.160536,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-26T09:48:45.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394084225777,,,0,0,0,0,0,0,0,0,0,,344104976115,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-26T09:48:25.163Z,,0,2026-08-26T05:57:14.841Z,,,,https://www.linkedin.com/in/yogesh-hirau,,,,,2026-08-26T09:48:43.665Z,,1,,1,,,,,,96574824,,,,,mp_salesnav,2026-08-26T09:48:25.163Z
344192736986,DigiGyor Tech Pvt Ltd.,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:26:56,2026-08-26,2026-08-24,2026-08-27 12:57:28,2026-08-27,2026-08-24,1,2,1,14,Dead/ColdCall/WrongFit,2026-08-27,2026-08-27,1,0,1,0,,,,,,,,,,,,,1,,,,"Harshal Gadkari (Co-Founder & Director | eCommerce Growth Specialist (Amazon, Walmart & Shopify)) via MP LinkedIn Sales Nav; +918982663699",,,,,,,,,,,,,,,,,,,,,,,91831484,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:56:00Z,,2026-08-26T05:56:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787815648436,1787723816952,0,,,2026-08-26T05:56:56.952Z,,,1.062864,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-27T07:28:16.579Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394446674647,,,0,0,0,0,0,0,0,0,0,,344192736986,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T07:27:28.436Z,,0,2026-08-26T05:56:56.952Z,,,,https://www.linkedin.com/in/harshal-gadkari-1132a566,,,,,2026-08-27T07:28:13.636Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-27T07:27:28.436Z
344127633086,LMS Solutions (India) Pvt. Ltd. ,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:26:53,2026-08-26,2026-08-24,2026-08-27 14:20:06,2026-08-27,2026-08-24,1,2,1,14,Dead/ColdCall/WrongFit,2026-08-27,2026-08-27,1,0,1,0,,,,,,,,,,,,,1,,,,Amit Jain (Co-Founder & CEO) via MP LinkedIn Sales Nav; +919302101319,,,,,,,,,,,,,,,,,,,,,,,96793195,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:56:00Z,,2026-08-26T05:56:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787820606901,1787723813706,0,,,2026-08-26T05:56:53.706Z,,,1.120292,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-27T08:50:15.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394420611787,,,0,0,0,0,0,0,0,0,0,,344127633086,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T08:50:06.901Z,,0,2026-08-26T05:56:53.706Z,,,lmsin.com,https://www.linkedin.com/in/amit-jain-lms,,,,,2026-08-27T08:50:13.046Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-27T08:50:06.901Z
344160313052,SmtpMailers Pvt. Ltd,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:19,2026-08-26,2026-08-24,2026-08-27 11:37:36,2026-08-27,2026-08-24,1,2,1,15,Dead/ColdCall/WrongNumber,2026-08-27,2026-08-27,1,0,1,0,,,,,,,,,,,,,1,,,,Sandeep Singh G. (CEO & Founder) via MP LinkedIn Sales Nav; +919009258663,,,,,,,,,,,,,,,,,,,,,,,87016253,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787810856095,1787723839842,0,,,2026-08-26T05:57:19.842Z,,,1.007133,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-27T06:07:47.269Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394371612354,,,0,0,0,0,0,0,0,0,0,,344160313052,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T06:07:36.095Z,,0,2026-08-26T05:57:19.842Z,,,,https://www.linkedin.com/in/sandeep-singh-g-68798a74,,,,,2026-08-27T06:07:44.753Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-27T06:07:36.095Z
344219609849,Web Desire,default,Scraped,4099250912,Dead/ColdCall/WrongNumber,15,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:13,2026-08-26,2026-08-24,2026-08-27 11:42:58,2026-08-27,2026-08-24,1,3,2,15,Dead/ColdCall/WrongNumber,2026-08-27,2026-08-27,2,0,1,0,,,,,,,,,,,,,1,,,,Deepak Solanki (Chief Executive Officer) via MP LinkedIn Sales Nav; +916265338614,,,,,,,,,,,,,,,,,,,,,,,87345707,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787811178776,1787723833069,0,,,2026-08-26T05:57:13.069Z,,,1.010946,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-27T06:13:04.825Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394420476637,,,0,0,0,0,0,0,0,0,0,,344219609849,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T06:12:58.776Z,,0,2026-08-26T05:57:13.069Z,,,,https://www.linkedin.com/in/deepak-singh-solanki,,,,,2026-08-27T06:13:02.563Z,,1,,2,,,,,,96573782,,,,,mp_salesnav,2026-08-27T06:12:58.776Z
344230276835,Panda International,default,Scraped,4036687547,Dead/ColdCall/WrongFit,14,0.0,False,True,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:28:01,2026-08-26,2026-08-24,2026-08-26 15:46:52,2026-08-26,2026-08-24,0,2,1,14,Dead/ColdCall/WrongFit,2026-08-26,2026-08-26,1,0,1,0,,,,,,,,,,,,,0,,,,Deepesh Gupta (Chief Executive Officer) via MP LinkedIn Sales Nav; +919522289094,,,,,,,,,,,,,,,,,,,,,,,15531407,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:58:00Z,,2026-08-26T05:58:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,1787739412901,1787723881494,0,,,2026-08-26T05:58:01.494Z,,,0.179762,,,,,0,0,,,,,,false,false,,true,1,true,false,false,false,0,,,,,,,,,,2026-08-26T10:17:02.654Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394079955654,,,0,0,0,0,0,0,0,0,0,,344230276835,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,0,0,,,,,,,,,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-26T10:16:52.901Z,,0,2026-08-26T05:58:01.494Z,,,,https://www.linkedin.com/in/deepesh-gupta02,,,,,2026-08-26T10:16:59.596Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-26T10:16:52.901Z
344185551588,SKILL INTELLIGENCE WORLD,default,Scraped,3992480462,Cold Call,0,0.1,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:27,2026-08-26,2026-08-24,,,,,1,0,0,Cold Call,,2026-08-26,0,0,1,0,,,,,,,,,,,,,0,,,,"Sayyed Faizan Ali (Chief Executive Officer, Director) via MP LinkedIn Sales Nav; +919644877965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:57:27.874Z,,,0,,,,,0.1000000000000000055511151231257827021181583404541015625,0.1000000000000000055511151231257827021181583404541015625,,,,,,false,false,,false,0,false,false,false,true,1,,,,,,,,,,2026-08-26T05:58:20.154Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,344185551588,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723847874,,,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,2026-08-26T05:57:27.874Z,,,2026-08-26T05:57:27.874Z,,,,https://www.linkedin.com/in/sayyed-faizan-ali-125b3b115,,,,,,,1,,0,,,,,,96574824,,,,,mp_salesnav,2026-08-26T05:57:27.874Z
344086444787,Propertyequation.com,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:28:06,2026-08-26,2026-08-24,,,,,2,1,1,No Pickup,2026-08-26,2026-08-26,1,0,1,0,,,,,,,,,,,,,0,,,,Rahul Rajput (Co Founder) via MP LinkedIn Sales Nav; +918871635586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:58:00Z,,2026-08-26T05:58:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:58:06.404Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-26T09:27:03.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-393879863001,,,0,0,0,0,0,0,0,0,0,,344086444787,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723886404,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-26T09:27:03.232Z,,,2026-08-26T05:58:06.404Z,,,jusmark.com,https://www.linkedin.com/in/rahulinkspire,,,,,2026-08-26T09:27:00.701Z,,1,,1,,,,,,96574824,,,,,mp_salesnav,2026-08-26T09:27:03.232Z
344208813796,VSN International Pvt. Ltd.,default,Scraped,3992480465,Interested,2,0.2,False,False,96573782,Yuktha Anand,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:06,2026-08-26,2026-08-24,,,,,2,1,2,Interested,2026-08-27,2026-08-27,1,0,1,0,,,,,,,,,,,,,0,,,,Kiran Acharya (Chief Technology Officer) via MP LinkedIn Sales Nav; +919717049090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96573782,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:57:06.669Z,,,0,,,,,0.200000000000000011102230246251565404236316680908203125,0.200000000000000011102230246251565404236316680908203125,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-27T06:26:58.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-394371647209,,,0,0,0,0,0,0,0,0,0,,344208813796,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723826669,,,,,,,,medium,,,,,,,,,,,,,96573782,,96573782,,96573782,2026-08-27T06:26:02.452Z,,,2026-08-26T05:57:06.669Z,,,indiabulls.com,https://www.linkedin.com/in/kiran-acharya-b836737,,,,,2026-08-27T06:26:54.743Z,,1,,1,,,,,,96573782,,,,,mp_salesnav,2026-08-27T06:26:02.452Z
344125838056,Nextday Software Solutions Private Limited,default,Scraped,4104051404,No Pickup,1,0.12,False,False,96574824,Lamiya Saleem,LinkedIn Sales Nav ( IT Services ),,,,,,,,2026-08-26 11:27:50,2026-08-26,2026-08-24,,,,,2,1,1,No Pickup,2026-08-26,2026-08-26,1,0,1,0,,,,,,,,,,,,,0,,,,Kaushal Dhakad (CEO & Founder ) via MP LinkedIn Sales Nav; +919826188488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96574824,,OFFLINE,,OFFLINE,INTEGRATION,,INTEGRATION,46387095,,46387095,2026-08-26T05:57:00Z,,2026-08-26T05:57:00Z,OFFLINE,INTEGRATION,46387095,,,,,,,,0,0,0,0,0,,,2026-08-26T05:57:50.426Z,,,0,,,,,0.11999999999999999555910790149937383830547332763671875,0.11999999999999999555910790149937383830547332763671875,,,,,,false,false,,false,0,false,false,false,false,1,,,,,,,,,,2026-08-26T09:10:38.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-46-393879852776,,,0,0,0,0,0,0,0,0,0,,344125838056,INTEGRATION,LH2 Tracxn sheet pipeline sync,,,46387095,INTEGRATION,,,1787723870426,,,,,,,,,,,,,,,,,,,,,96574824,,96574824,,96574824,2026-08-26T09:10:38.387Z,,,2026-08-26T05:57:50.426Z,,,,https://www.linkedin.com/in/kaushal-dhakad-a6449225,,,,,2026-08-26T09:10:34.917Z,,1,,1,,,,,,96574824,,,,,mp_salesnav,2026-08-26T09:10:38.387Z
