name,linkedinUrl,website,tagline,description,foundedYear,employeeCount,employeeCountRange,followerCount,companyType,industries,specialities,hqCity,hqCountry
DNDC IT Training Institute,https://www.linkedin.com/company/dndc-it-institute/,www.dndc.in,Vision.Mission.Create,"At DNDC – Data and Development Center, we provide industry-focused training programs designed to build strong technical skills and prepare students for real-world careers in technology. With 15+ years of combined industry and training experience, our team focuses on practical learning and career-oriented skill development.  Our Technologies: • Python • Java • C++ • Data Analytics & Data Science (DA/DS) • MERN Stack Development • Artificial Intelligence & Machine Learning (AI/ML) • Full Stack Dev",2020,12,11-50,141,Educational Institution,IT Services and IT Consulting,,Huzur,IN
Votive Technologies I IT Staff Augmentation,https://www.linkedin.com/company/votive-technologies/,http://www.votivetech.com,,"Votive Technologies – Your Trusted IT Staff Augmentation Partner  Votive Technologies is a premier IT solutions provider based in India, specializing in IT staff augmentation and custom software development services. With over a decade of experience, we empower businesses globally by providing highly skilled developers and technology experts on-demand, ensuring faster project execution and cost-efficient delivery.  Our IT Staff Augmentation services allow organizations to scale their teams quick",2008,77,51-200,13569,Privately Held,IT Services and IT Consulting,"Web Development, E-Commerce, IT solutions, Information Technologies, Mobile App development, Android App Development , IOS developments, Digital Marketing, SEO, SMO, Online Marketing , ERP Solution, Web Maintenance , Mobile Maintenance , Open Source , CMS , Software Development , Hardware support , Business Solutions , PHP, WordPress, Shopify, codeigniter, UI / UX, Graphics Designing ",Indore,India
orbosisglobal,https://www.linkedin.com/company/orbosisglobal/,orbosis.com,"From Vision to Value – Your Digital Partner in  Innovation,Process & Transformation","Orbosis Global Pvt. Ltd. is a multidisciplinary enterprise driving innovation across technology, infrastructure, education, and human capital.  With a vision to empower businesses, uplift communities, and build the workforce of the future, Orbosis Global operates through five strategic verticals — IT Services, Infrastructure, Foundation, Education & Training, and Staff Augmentation.  Each vertical complements the other, creating a robust ecosystem that connects digital transformation, skill deve",2025,93,51-200,1948,Privately Held,IT Services and IT Consulting,,indore,India
Nagar Software Solution Pvt. Ltd.,https://www.linkedin.com/company/nagarsoftwaresolution/,https://www.nagarsoftwaresolution.com/,Turning Business Challenges into AI & Technology Solutions,"Nagar Software Solution (NSS) is an AI-first software engineering and technology services company. We partner with businesses of all sizes — startups, mid-size companies, and enterprises — to solve complex technology problems and build digital products that create lasting business value.  Founded in 2017, we have spent 8 years doing one thing exceptionally well: turning ambitious technology goals into working, scalable reality.  We design, build, and deliver end-to-end solutions across AI & Mach",2017,49,51-200,8071,Privately Held,IT Services and IT Consulting,"Artificial Intelligence, Machine Learning, Generative AI, Data Science & Analytics, Cloud Computing, DevOps & CI/CD, Custom Software Development, Web Development, Mobile App Development, System Integration, Salesforce, ServiceNow, IoT & Automation, API Development, Cybersecurity",Indore,India
WebDroid Technologies,https://www.linkedin.com/company/webdroid-technologies/,http://www.webdroidtech.com,,"We build digital Identity with innovative ideas and we believe this digital Identity gives you best result in running business or start-up, that is what our moto. We are specialized with plenty of experience in web development, application development, search engine optimization (SEO) and standalone application. WebDroid Technologies's key details:  Responsive:  Web design approach aimed at crafting sites to provide an optimal viewing experience, easy reading and navigation with a minimum of res",2018,11,2-10,413,Partnership,IT Services and IT Consulting,"Web Development, Web Designing, Application Development, Standalone Application, SEO, Search Engine Optimization",Indore,India
NextDay Software Solutions Private Limited,https://www.linkedin.com/company/nextday-software-solutions-private-limited/,http://www.nextdaysoft.com,"Strategic Mobile & Full-Stack Engineering | Native, Hybrid & IoT Specialists","NextDay Software Solutions is a full-cycle engineering firm that bridges the gap between complex business logic and seamless user experience. With a 10-year track record and over 250+ successfully delivered projects [Updated your count], we specialize in building scalable, secure, and mission-critical applications for a global clientele.  We don't believe in a ""one-size-fits-all"" approach. Our team of 10 seasoned engineers evaluates your project’s unique requirements to recommend the most effici",2017,10,11-50,3531,Privately Held,IT Services and IT Consulting,"Mobile: Swift, Kotlin, Flutter, React Native, MAUI, Ionic, IoT: BLE, Beacon Apps, Hardware Integration, Backend/Enterprise: .NET, PHP, MERN Stack, C#, Desktop: macOS App Development, Windows Desktop, Creative: Game Development, UI/UX Design, Prototyping",Indore,India
Satya Kabir E-Solutions Private Limited,https://www.linkedin.com/company/satya-kabir-e-solutions-pvt-ltd/,https://www.satyakabir.com,Ready For The Future,Satya Kabir E-solutions is a new way to use business software and other IT solutions to effectively manage your entire business. We are a well-known software development firm based in Bhopal (Lake City).  4+ Offices in india | 200+ Successful Web and App Projects| Clutch certified IT service provider| ISO Certified | Global presence | Quality assurance | Timely delivery  Our Services  Web Development E-commerce & Marketplace | Custom Web Development | Content Management System | React.js & Node.,2020,76,201-500,9508,Privately Held,IT Services and IT Consulting,"IT Solutions , Andriod & IOS Application, Website Designing, Game Development, Hosting Services, ML & AI Solutions, Digital Marketing, Social Media Marketing, Figma Designing, Software Development, IOT Solutions, Home Automation Solutions",Bhopal ,India
Gems Essence Infotech Pvt Ltd,https://www.linkedin.com/company/gemsessencepvt/,http://www.gemsessence.com/,"We turn your tech dreams into reality and brilliant solutions for your digital world.

","Gems Essence Infotech, a leading IT company that has been making waves in the industry since 2015. Over the years, we’ve built a strong reputation and achieved numerous milestones by turning our clients’ visions into reality through exceptional web and app development. Whether it’s Ruby on Rails, Flutter, Python, React Native, Java, .NET, React JS, or AI/ML solutions, we have consistently delivered top-notch results that meet and exceed expectations.  Our Expertise Spans Across Multiple Vertical",2015,50,51-200,11221,Privately Held,IT Services and IT Consulting,"Digital Transformation, SaaS Services , Product Design & Development  , Manage IT Services , Custom Software development , Web and Mobile Development  , Dedicated team Outsourcing , AI / Ml Services , Micro Services , Blockchain, Quality Assurance & Testing , Sales Force ",Indore,India
Tummoc,https://www.linkedin.com/company/tummoc/,https://www.tummoc.com/,Transit for India,"Think Travel, Think Tummoc!  Tummoc is India’s only Patented Transit Tech Application with multimodal journey planning and ticketing.   Tummoc helps track and find actionable & accurate intra-city travel information for the bus/metro/suburban rail.  ✅Book BMTC Bus Passes ✅ Book DTC Bus Tickets ✅ Book Autos, Bikes and Taxis ✅Book Outstation Bus Tickets ✅Find Actionable Public Transport Information ✅Easy to Use Journey Planner ✅Make the Most of Multiple Modes of Transport  The application is avail",2016,37,11-50,17418,Privately Held,Urban Transit Services,"Smart Commute App, Bus Timings and Routes, Metro Timings and Routes, Commute Planning, Last Mile Connectivity , Route Planner, Public Transport Information, BMTC Bus , Live Tracking of Buses & Metros, Outstation Bus Tickets, DTC Bus Tickets, MaaS, Transit Services",Bengaluru,India
Acharya Enterprises,https://www.linkedin.com/company/acharya-enterprises/,https://acharyaenterprise.com/,"Modernize and streamline your SAP Ecosystem
with the highest ROI","Running an SAP environment shouldn't feel like wrestling a black box.  At Acharya Enterprises, we help IT leaders and enterprise buyers modernize, scale, and optimize their SAP landscape without the bloat, delay, or inflated cost structures typical of massive global system integrators.  Headquartered in Dubai with execution capabilities across international markets, we specialize in high-impact SAP consulting, cloud migrations, and Application Management Services (AMS).  What We Do Core Applicat",,13,51-200,284,Privately Held,IT Services and IT Consulting,"SAP Application Solutions, SAP Net weaver Solutions, SAP CLOUD Solutions, SAP S/4HANA Implementation, RISE with SAP, SAP SuccessFactors, SAP Data Migration, SAP Process Integration",Dubai,United Arab Emirates
Vixon Tecnimont,https://www.linkedin.com/company/vixon-tecnimont/,https://vixon.tech/,Developing Products that Impact.,VIXON TECNIMONT SOLUTIONS PRIVATE LIMITED Developing Products that Impact.,2022,18,2-10,1081,Privately Held,IT Services and IT Consulting,,Indore,India
Lemosys Infotech Pvt Ltd ™,https://www.linkedin.com/company/lemosys-infotech/,https://www.lemosys.com/?utm_source=LinkedIn&utm_medium=social,Lemosys Infotech is an ISO Certified web Development & Design Company having its operations in India & USA. ,"Lemosys Infotech is ISO Certified company having its operations in India and Unites States, company was formed in Lemosys Infotech is an ISO Certified Company having its operations in India and the United States. The company was formed in 2007 with an aim to become the highest quality website development and designing company in the world for offering excellent services and delivering standard value to our customers and associates. Lemosys is the dominant IT Company in Asia.   Lemosys Infotech h",2007,84,51-200,24655,Privately Held,IT Services and IT Consulting,"PHP, ROR, DRUPAL, JOOMLA, WordPress, Magento, Zencart, VTIGER, SUGAR CRM, CodeIgniter, FACEBOOK API, Internet Marketing, Android application, Iphone Application, Website Development, Web Designing, Mobile Aplication Development, PHP Development, E-commerce Development, HTML/CSS Development, Graphics Designing-Logo Designing, Template Design, T-shirt Designing, IOS Aplication Development, Android Aplication Development, Ionic framework Development, Hybrid app Development , React Native Development , IOS/iPad App Development, PhoneGap App Development, Framework Development, CodeIgniter Development, Laravel Development, React JS Development, Drupal Development, Open cart Development, CMS Development , Shopify Development, WordPress Development, Magneto Development, Testing/Quality Assurance, Maintenance and Support Services, ROR, Wordpress Development",Indore,India
Ascend,https://www.linkedin.com/company/ascendhqin/,www.ascendhq.in,From Average To Premium,"Ascend is a tactical toolkit to help freelancers scale to ₹1L/month and beyond — by building premium offers, client systems, and magnetic positioning. From average to premium. From hustle to clarity.",2025,1,2-10,3,Sole Proprietorship,"Technology, Information and Internet",,,
"QR Staff - Free staff attendance, payroll & tracking",https://www.linkedin.com/company/qrstaff/,https://qrstaff.in,"Free Staff Attendance, Leaves, Payroll, Survey & Live Tracking App.","To make the business organized, the first and foremost important thing is staff management. Managing the staff is a very tiring job. The job can be easy with the use of software but choosing the best software, which is easy and cost effective, is even more difficult. But QR Staff understood this struggle and came up with the easiest way to manage your staff digitally.  With some finger clicks, manage your staff attendance, payroll, keep the track of everything and grow your business effectively.",2021,7,11-50,1294,Privately Held,Information Technology & Services,"App page, Product/Service, Software Company, Staff Management, Payroll software, Employee Attendance management, Staff attendance, Free payroll software, free staff attendance management software, Staff attendance",Bhopal,India
Network-IE Infosystems Pvt. Ltd.,https://www.linkedin.com/company/network-ieinfosystems/,http://www.network-ie.com,Empowering the Network Communication,"Network-IE InfoSystems Pvt. Ltd. is incorporated under ROC in the year 2016.  We are an ISO:9001-2015 Certified Company. Network-IE guarantees strong business results immediately to all its customers. It does this by leveraging its unique delivery model & technology, its uniqueness is its people. We are one of the best company in Network Design, Integration, Maintenance, Support and Technical Training Domain in Bhopal Madhya Pradesh. Network-IE is very proud of its people. We have a staff of har",2016,17,11-50,289,Privately Held,Information Technology & Services,,Bhopal,India
Crush IT Techno,https://www.linkedin.com/company/crushittechno/,http://www.crushittechno.in,Training & Placement,"We are specialized in IT Training's & IT Recruitment's in Indore. Tie-up with 250+ Indore, Ahmedabad, Pune based top notch IT Companies (MNC+Middle Tier Company).",2019,25,11-50,9787,Partnership,Information Technology & Services,,Indore,India
Diztal -Your Digital Marketing Expert,https://www.linkedin.com/company/diztal-services/,https://diztal.com/,Your Digital Marketing Expert,"Here’s a simple description for digital marketing services:  ""Our digital marketing services help your business grow online. We use tools like social media, websites, and emails to promote your products or services. From creating ads to managing your online presence, we work to increase your visibility, attract customers, and boost sales. Whether you're looking to reach more people or improve your brand, we’ve got the right strategies to help you succeed.""",2015,3,51-200,1018,Privately Held,Marketing Services,,"Indore, India",India
Datazen Consulting & Analytics LLP,https://www.linkedin.com/company/datazen-consulting-analytics-llp/,https://datazenconsulting.in/,DataZen Consulting: Your Bridge to Talent Excellence,"Service Offerings Data Analytics (On-Premises or On-Cloud) Data Migration ( On-Premises to Cloud) Data Visualization Data Warehousing Business Intelligence Data Quality & ETL Machine Learning/Artificial Intelligence Bigdata Analytics Consulting & Development on all the above offerings. Hiring, Staffing & Consultancy Services.  ",2021,12,51-200,1677,Partnership,Information Technology & Services,,Indore,India
Saify Technologies,https://www.linkedin.com/company/saify-technologies/,https://saifytech.com/,Specialized in Mobile and Web Development,"Saify Technologies is a leading technology firm specializing in AI, Mobile, and Software Development. With our cutting-edge solutions, we help businesses revolutionize their operations and stay ahead in the competitive market.  At Saify Technologies, we offer expert AI consulting and development services. Our team of highly skilled developers has a deep understanding of AI and its applications across various industries. We develop AI-powered applications that automate processes, enhance decision",2019,12,11-50,634,Privately Held,Information Technology & Services,,ratlam,India
Global Crystal IT Solutions Pvt .Ltd,https://www.linkedin.com/company/global-crystal-it-solutions-pvt-ltd/,https://crystalit.co.in/,Empowering Businesses Through Technology,"Global Crystal IT Solutions Pvt. Ltd. delivers enterprise IT infrastructure, software licensing, cybersecurity, networking, cloud, AV, and technology solutions across PAN India. ",2000,8,11-50,16,Privately Held,IT Services and IT Consulting,"IT Infrastructure, Software Licensing, Cybersecurity, Hardware Solution, Adobe Licensing,",Patel Nagar,India
Orphic Solution,https://www.linkedin.com/company/orphicsolution/,https://www.orphicsolution.com,We Design Your Future," At Orphic Solution, we specialize in Digital Marketing, Content Creation, and Brand Strategy to help businesses grow, engage, and convert. Our unique, data-driven approach is designed to connect you with your target audience, drive higher ROI, and build lasting brand value.  Whether you're a startup or an established business, our customized strategies in SEO, Social Media Marketing, Performance Marketing, and Creative Content Development will fuel your growth in the digital landscape.  🔹 Let’s",2016,62,51-200,8563,Privately Held,IT Services and IT Consulting,"Content development , digital marketing , Web designing & Development , Animation",Bhopal,India
"Renaissance University, Indore",https://www.linkedin.com/school/renaissance-university-indore/,http://www.renaissance.ac.in,,"Education is not learning of facts, but the training of the mind to think.  Education does a lot to us. It changes our perspective towards things. Other dimensions appear and we become more aware.  In the logo, the book is the base that signifies that the roots are in knowledge, education and becoming aware. The darkened background shows that though the world out there has lot of adversities, trauma, badness, and filth, but the tiny light of lamp of knowledge can end it all.  The little greenery",,320,201-500,9124,Educational Institution,Higher Education,"University, BCom, BBA, MBA, PGDM, Bsc Agriculture, BPT, LLM, LLB, Btech CS, Btech IT, Btech Cloud Computing, MBA+PGP Business Analytics, B.Design, M.Design, PHDs, Bsc Forensic Science, BCA, Bsc Computer, MSc Food Technology, MSc. Computer",Indore,India
Panda International,https://www.linkedin.com/company/pandainternational98/,https://pandainternational.in/,Connecting | Dreams | Worldwide ,"🌍 Panda International – India's First One-Stop Solution for International Students! 🎓  At Panda International, we simplify the journey of studying abroad, providing seamless support from the application process to the completion of your educational adventure. Our mission is to resolve every challenge faced by international students with ease and expertise.  📍 Global Presence:  With a strong network across major countries including the USA, UK, Canada, Australia, Germany, New Zealand, Europe, and",2020,17,11-50,1957,Educational Institution,Education,,Bhopal,India
Dits Company India Private Limited,https://www.linkedin.com/company/ditscompany/,http://www.ditscompany.com,"A Leading Software Company from India, Specializing in Building and Managing Web Applications for Global Clients.","DitsCompany India Pvt. Ltd. is a global leader in information technology, consulting, and outsourcing. We specialize in developing and integrating innovative web applications, offering comprehensive services in WordPress, PHP, IT support, and recruitment solutions. Our expertise enables us to create value for businesses and individuals worldwide by delivering seamless digital experiences and effective management systems.",2025,20,11-50,2896,Sole Proprietorship,IT Services and IT Consulting,"To carry on the business of information technology, software development, artificial intelligence, data analytics, cybersecurity, cloud computing, and related services in India and abroad., To design, develop, import, export, buy, sell, and maintain computer software, mobile applications, IoT devices, hardware peripherals, and digital solutions., To provide consultancy, advisory, implementation, and maintenance services in IT, communication technology, AI, blockchain, and automation., To establish and operate training centers, online platforms, and educational programs for imparting knowledge in software, AI, IoT, cybersecurity, and management., To undertake research, innovation, and development in emerging technologies such as robotics, virtual reality, augmented reality, and quantum computing, To promote digital transformation, provide quality IT solutions, and expand globally through collaborations, partnerships, and strategic investments.",Vidisha,India
DevelopersPoint Barwani,https://www.linkedin.com/company/developer-spoint/,https://developerspoint.org/,Building the Skills to Make You a Developer,"At Developer'sPoint, we are more than just an IT company – we are a hub for innovation, learning, and growth. Our mission revolves around three core pillars:  1️⃣ Software Development Services We deliver end-to-end software solutions tailored to meet the diverse needs of our clients. With expertise in a wide array of technologies, including C, C++, Java, Python, HTML5, CSS, JavaScript, Dart, Flutter, React Native, React.js, Angular.js, Node.js, Express.js, MongoDB, and Salesforce, we create scal",2024,20,11-50,581,Privately Held,IT Services and IT Consulting,"Flutter, React Native, MERN, SalesForce, Business Development Executive, Java Springboot, Web Development, Mobile App Development",Barwani,India
N MEDIA LABS,https://www.linkedin.com/company/n-media-labs/,http://nmedialabs.in,GET SPOTTED WITH US ,"we provide high level, digital marketing refers to advertising delivered through digital channels such as search engines, websites, social media, email, and mobile apps. ",2019,13,2-10,1389,Partnership,IT System Custom Software Development,"Digital Marketing, Web Development, Graphic Design , PHP, Word press, react , Laravel , Bulk SMS, Bulk whatsapp",Indore,India
PriFab IT Solutions,https://www.linkedin.com/company/prifabitsolutions/,https://www.prifabit.com,"One-Stop Solutions for AI, Software Development & Dedicated Resources — Your Trusted IT Partner","PriFab IT Solutions operates with a strong commitment to software quality standards and structured development processes. As a leading software development company based in India, we deliver robust, scalable, and future-ready solutions across multiple business domains.  Our team of highly skilled, full-time developers specializes in IT outsourcing, mobile application development, and web-based solutions. With deep expertise in modern technologies, we help organizations accelerate digital transfo",2019,35,51-200,5904,Privately Held,IT Services and IT Consulting,"Mobile Application, Web Development, AI & ML, Dedicated Resources, Pre-vetted Resources, Staff Augmentation",Indore,India
Torenia Technology,https://www.linkedin.com/company/toreniatechnology/,http://toreniatechnology.com,Torenia Technology is a service provider company in different E- Commerce Portal & Digital Marketing.,"Torenia Technology is an India based search engine promotion company offering an array of online marketing services to strengthen the competitiveness of your online business. We develop unique and result driven digital marketing programs or E-Commerce to let your business leap ahead of all its online competitors in terms of ranking, revenues and business popularity. We provide affordable and customized SEO solutions to ensure that even small brands and businesses can reap the benefits out of our",2018,23,51-200,618,Self Owned,Information Technology & Services,,"605, Princes, Business Skyline, Vijay Nagar, Scheme No 54",India
Opsight AI Pvt Ltd,https://www.linkedin.com/company/opsight-ai-pvt-ltd/,http://www.opsight.ai,Revolutionizing Manufacturing through Operational Insights !,Opsight AI is a Manufacturing Analytics Startup. We are building an Industrial Data Platform that utilizes advanced machine learning algorithms to optimize production processes & improve overall efficiency. ,2023,11,11-50,1633,Privately Held,IT Services and IT Consulting,,Bhopal,India
Jusmark Tech,https://www.linkedin.com/company/jusmarktech/,http://www.jusmarktech.com,"""Your Digital Partner""","“Jusmark Tech ” is an exceptional Technology Company which conceives au courant unique and aesthetic concepts and transforms them into a cutting edge end result. We provide an inventive array of specialized services. Perfection is achieved, not when there is nothing more to add, but when there is nothing left to take away. At Jusmark Tech, we firmly believe in surpassing excellence in the pursuit of perfection. Our Company comprises of an industrious bevy of proficient professionals who are high",2013,16,11-50,1426,Partnership,IT Services and IT Consulting,"Website Development ( Static | Dynamic ), Mobile & Desktop Application Development, Search Engine Optimization, Designing Solutions, Online Marketing, Content Writing, Creative Logo Designing, Hardware ( Sales | Installation | Maintenance )",Bhopal,India
HostelPGDekho,https://www.linkedin.com/company/hostelpgdekho/,https://hostelpgdekho.com/,"Discover Safe, Affordable & Comfortable PGs and Hostels Across India",,,1,2-10,2,Public Company,Real Estate,,,
Credit Samadhaan,https://www.linkedin.com/company/creditsamadhaan/,https://creditsamadhaan.com/,We Improve Credit Scores Within 45 Days.,"We are Bharat's First Fintech on a mission to empower credit-underrated individuals and businesses by resolving their credit score issues and significantly improving their creditworthiness.   Services we provide:   1. Credit score Analysis with all 4 major credit bureaus operating in India: TransUnion CIBIL, Experian, Equifax, and CRIF High Mark.   2. Credit Counselling based on the reports.   3. Credit score repair by resolving the disputes.   4. Credit Monitoring and 3 months guidance.   Our i",2024,12,11-50,1116,Privately Held,Financial Services,"credit score, credit analysis, credit score improvement, Credit score uplifting, Reduced Interest Rates, Higher Eligibility , credit worthiness, credit score issues resolution",Indore,India
Zara Inforise,https://www.linkedin.com/company/zarainforiseindia/,http://www.zarainforise.com,Power up your business with E- Wine Inventory Management Software,"Zara Inforise is a Private Limited Software Company incorporated on 02 May 2013 at Patna, India. It deals in Software as a Service & Data Analytics.  Zara Inforise Private Limited's Corporate Identification Number is (CIN) U51909BR2013PTC020221 and its registration number is 20221.Its Email address is ceo@zarainforise.com",2013,16,11-50,225,Privately Held,IT Services and IT Consulting,"Software as a Services, Retail Inventory Management, Data Ananlytics",Indore,India
Amarya Business Consultancy,https://www.linkedin.com/company/amarya-business-consultancy-1/,https://amaryaconsultancy.com/,Your helping hand to automate the world,"Amarya was founded in 2015 by two alumni from the Indian Institute of Technology, who have worked as SAP consultants in various large MNCs. We bring the fusion of new technology and industrial experience to bring out the best potential of your business with technologies such as SAP Development, Web Development, Machine Learning, Mobile App Development, Software Development, etc.",2015,18,11-50,493,Partnership,IT Services and IT Consulting,"SAP, Web Development, App Development, data Science, React, Node, Springboot, ABAP, Python",Jabalpur,India
Next Gen Tech Services,https://www.linkedin.com/company/next-gen-tech-services/,https://ngtsindore.com/,Empowering businesses with innovative IT solutions.,Next-Gen Tech Service is a company that aims towards developing technology at the advanced level of the digital world. We pursue the decrease of time-driven technological barriers with the most innovative and interactive form of technology. We are here to form the connections which will make the transactions of the technological differences smoother to get you fulfilled and up-to-date in working on your projects.,2022,24,11-50,5600,Partnership,IT Services and IT Consulting,,Indore,India
AnnCode Solutions,https://www.linkedin.com/company/anncode-solutions-ai/,https://www.anncode.com,Your Shopify Partner for Digital Excellence. 🚀 | Empowering Businesses with Innovative E-commerce Solutions 🌟,"At Anncode, we specialize in transforming ideas into digital realities. As a dedicated Shopify Partner agency, we are passionate about empowering businesses to thrive in the digital age.  With a commitment to innovation and excellence, we provide tailored solutions that enhance online presence, boost sales, and elevate customer engagement. Our team of experts combines technical expertise with creative flair to deliver impactful results.   Whether you're looking to launch a new Shopify store, opt",2018,24,11-50,1663,Privately Held,IT Services and IT Consulting,"Shopify App Development, E commerce Store Development, E-commerce Solutions, Custom Shopify Apps, Headless Development, Online Store Optimization, User Experience (UX) Design, Mobile-Responsive Design, Web Development",Bhopal,India
WeStack AI,https://www.linkedin.com/company/westack-ai/,https://westack.ai/,"GenAI, LLMs, Voice AI & RAG Solutions | Cloud-Native AI Product Engineering","WeStack AI is an AI and cloud engineering company that builds intelligent, scalable, and production-ready solutions for modern businesses. We specialize in Generative AI, Large Language Models (LLMs), Voice AI, and Retrieval-Augmented Generation (RAG), helping organizations transform ideas into real-world products.  Our expertise spans AI engineering, cloud-native architecture, and full-stack web and mobile development. Using platforms such as AWS and GCP, along with Kubernetes and Terraform, we",2024,19,11-50,1550,Partnership,IT Services and IT Consulting,"Artificial Intelligence (AI), Voice AI Solutions, Voice Automation Tools, Conversational AI, Natural Language Processing (NLP), AI Agents, Generative AI, Web Application Development, Mobile Application Development, Scalable AI Applications, LLM-based Solutions, Retrieval-Augmented Generation (RAG), AI Infrastructure & Deployment",Indore,India
Codiotic Technologies PVT LTD,https://www.linkedin.com/company/codiotic-technologies-pvt-ltd/,https://www.codiotic.com/,Empowering Businesses,"At Codiotic, our purpose is to help businesses solve complex problems using new-age technologies and automate their processes. We are industry leaders in ERP solutions and we leverage our deep industry knowledge and technical expertise to optimize business processes, maximize impact and foster business growth. We are driven by our passion to innovate and create solutions that inspire the future.",2019,31,11-50,1203,Privately Held,IT Services and IT Consulting,"web development, Mobile Development, Artificial Intelligence, Data Science, Business Automation, Enterprise Resource Planing",Indore,India
Cloud Pivot Technologies Pvt Ltd,https://www.linkedin.com/company/cloud-pivot/,www.cloudpivottechnologies.com,AI-Driven Digital Transformation & Cloud Consulting,"Cloud Pivot is a global IT consulting and digital transformation company delivering intelligent, scalable, and secure technology solutions to businesses worldwide.  With operations across India, New Zealand, and the United Kingdom, we combine global expertise with local execution to deliver high-impact enterprise solutions.  Our core services include Managed IT Services, Artificial Intelligence & Automation, Salesforce Consulting, Data Science & Advanced Analytics, Cyber Security Solutions, Micr",,16,51-200,241,Privately Held,IT Services and IT Consulting,"Data Bricks , Application Development, Data Integration and Migration, AI Applications, Website Development, Chatbot Development, Claude Partner, Trainning in Latest Technology",Bhopal,India
E-Skills Web LLP,https://www.linkedin.com/company/eskillsweb/,http://eskillsweb.com,"🚀Providing Cutting-Edge IT Developers to 💡Power the Tech Industry📈 .
We're gonna Make Indore Known For Full Stack Dev","At E-Skills Web LLP, we began our journey in 2018 with a mission to bridge the gap between skilled talent and the rapidly evolving IT industry. Since our inception, we've been committed to providing high-quality training, development, and placement services to aspiring tech professionals.  We specialize in offering cutting-edge IT talent to companies across India, with a strong focus on practical training, industry-relevant skills, and real-world experience. Over the years, we've built a reputat",2018,142,51-200,3005,Partnership,IT Services and IT Consulting,"web designing, mean stack, digital marketing, mern stack, palcement offer, career counseling, consulting, Data Analytics, Data Science, UI/UX Designing",Indore,India
TheRapidHire - CMMI Level 5 | Web| App Development | IT Consulting,https://www.linkedin.com/company/therapidhire/,https://www.therapidhire.com/,Software | Website | Mobile App Development| IT outsourcing |Certified CMMI Level - 5 company |Product Development,"TheRapidHire is a CMMI Level-5  software development, IT outsourcing, and human resources firm that focuses on the most important domains. The company has one of the most comfortable infrastructures in the industry, as well as a very strong team of technical candidates. TheRapidHire takes an agile, collaborative approach to create customized solutions across the digital value chain, with a mission to deliver quality services at a reasonable cost. Our extensive experience in infrastructure and ap",2019,104,51-200,10770,Public Company,Information Technology & Services,"Saleforce, Wordpress, shopify, java, Mobile app development, Software Development, python, React JS, Mern stack, Mean stack, website development, angular js, kubernetes, java, react native",Indore,India
AmbassadorPerk,https://www.linkedin.com/company/ambassadorperk/,https://www.linkedin.com/redir/suspicious-page?url=https%3A%2F%2Fambassadorperk%2ecom%2F,Voice Of Brands,"AmbassadorPerk stands as a dynamic force in the digital landscape, redefining how brands connect, grow, and dominate their markets. As a leading Influencer Marketing Agency and Social Media Management Agency, it blends creativity, strategy, and technology to deliver unmatched results.  At its core, AmbassadorPerk is built on the belief that every brand has a story worth amplifying. Through powerful influencer collaborations, the agency connects businesses with the right voices—ensuring authentic",2024,1,11-50,577,Sole Proprietorship,Marketing Services,"Marketing, Promotion, Business Strategies, SMM, Influencer Marketing, Meta Advertising, Web Designing, Talent Management, Campaign Marketing, Advertising, Social Media Marketig, Social Media Campaign, Regional Marketing, Social Media Management",New Delhi,India
NavTark Solutions Pvt. Ltd.,https://www.linkedin.com/company/navtark-solutions/,http://navtark.com,Latest Tech @ Right Cost. A Trustworthy IT Partner.,"Navtark (ISO 9001: 2015 Certified Company) is a one stop technology solutions provider offering cutting edge and affordable products/ services to domestic as well as global clients.  We are a trusted name in end-to-end IT services, digital marketing services, enterprise, and cloud-based solutions.  Not just enterprises, we also provide services to grass root, small and mid-level businesses where need to setup better IT infra has increased tremendously, especially after COVID 19.   ✔ Started and ",2019,20,11-50,4080,Privately Held,IT Services and IT Consulting,"Product/Application Development , Support Solutions, Digital Transformations, Cloud Solutions, Staff Augmentation Solutions, IT Consulting, Cloud Enablement (AWS, Azure, GCP), Application Mordenization , Enterprise Solutions, IT and IT infra Setup and Support, Software Architechture Design and Development, SaaS services, AWS Cloud, Opensource",Indore,India
Technestra,https://www.linkedin.com/company/technestrallp/,https://technestra.com/,Transforming Ideas into Digital Success,Technestra is a forward-thinking technology services company committed to delivering high-impact digital solutions. We partner with businesses of all sizes — from startups to enterprises — to solve real challenges with innovative technology and engineering excellence,2024,2,11-50,8,Privately Held,IT Services and IT Consulting,,Indore,India
Capital Consulting Inc,https://www.linkedin.com/company/capital-consulting-inc24/,https://capitalconsultingzen.com/,"Founded with a mission to provide exceptional accounting, auditing, and tax services.","We are dedicated to making your financial journey smooth and successful. Whether you're in IT services, selling on Amazon, developing applications, running an online retail store, or managing real estate investments, our expert team is here to help.   We offer comprehensive accounting, auditing, and tax services tailored to meet your specific needs.  We know what startups and their investors need, and we're here to support you at every stage.  We’re a creative and professional team passionate ab",2015,2,2-10,5,Partnership,Business Consulting and Services,"Due diligence, Tax service - Business and personal taxes, Management Accountant, Setup business, Accounting, Business consulting",Los Gatos,United States
