source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Fashnear Technologies Private Limited,Bengaluru,https://meesho.com/,meesho.com,,,,,True,False,False,home:http403
nasscom,iLEAD Power Tech and Management Private Limited,Indore,http://ilead-group.com/,ilead-group.com,,,,,True,False,False,home:http500
nasscom,ANKO GCC (India) Private Limited,Bengaluru,https://ankogcc.com/,ankogcc.com,,,,,True,False,False,home:http403
nasscom,Ingram Micro Platform Technology India Private Limited,Chennai,https://www.ingrammicro.com/,ingrammicro.com,,,,,True,False,False,home:timeout
nasscom,AltezzaSys Systems Private Limited,Noida,http://altezzasys.com/,altezzasys.com,,,,,True,False,False,home:URLError
nasscom,Voltuswave Technologies India Private Limited,Hyderabad,https://voltusone.com/,voltusone.com,,,,,True,False,False,home:URLError
nasscom,Atharva Agronomics Private Limited,Kolhapur,http://www.atharvasolutions.in,atharvasolutions.in,,,,,True,False,False,home:
nasscom,Eclantiqx Digital Private Limited,Hyderabad,https://www.eclatprime.com,eclatprime.com,,,,,True,False,False,home:http307
nasscom,Skill Instill Technologies,Chennai,http://www.skillinstill.com,skillinstill.com,,,,,True,False,False,home:http308
nasscom,Swiggy Limited,Bengaluru,https://www.swiggy.com/,swiggy.com,,,,,True,False,False,home:
nasscom,Bajaj Finserv Direct Limited,Pune,http://www.bajajtechnologyservices.com,bajajtechnologyservices.com,,,,,True,False,False,home:URLError
nasscom,Kochhar & Co.,Bengaluru,https://kochhar.com/,kochhar.com,,,,,True,False,False,home:http307
nasscom,Proxiio Global Solutions Private Limited,Gurugram,https://www.proxiio.com,proxiio.com,,,,,True,False,False,home:http307
nasscom,Cetark Solutions Private Limited,Mohali,https://www.cetark.com/,cetark.com,,,,,True,False,False,home:http307
nasscom,Opentrends Technologies Private Limited,Thrissur,https://www.opentrends.net/en,opentrends.net,,,,,True,False,False,home:http403
nasscom,Newmark CRE Services Private Limited,Hyderabad,https://www.nmrk.com/,nmrk.com,,,,,True,False,False,home:http403
nasscom,Eaton India Innovation Center LLP,Pune,https://www.eaton.com/in/en-us.html,eaton.com,,,,,True,False,False,home:timeout
nasscom,Sage IT Private Limited,Hyderabad,https://sageitinc.com/,sageitinc.com,,,,,True,False,False,home:URLError
nasscom,Avasant Advisory India Private Limited,Delhi,https://avasant.com/,avasant.com,,,,,True,False,False,home:http307
nasscom,Kapil Knowledge Hub Private Limited,Hyderabad,https://kapilguru.com/,kapilguru.com,,,,,True,False,False,home:URLError
nasscom,Vishwakarma Institute of Technology (VIT) {Bansilal Ramnath Agarwal Charitable Trust},Pune,http://www.viit.ac.in/,viit.ac.in,,,,,True,False,False,home:URLError
nasscom,Qagenic Technologies Private Limited,Chandigarh(PB),https://qagenic.com,qagenic.com,,,,,True,False,False,home:URLError
nasscom,Blackhawk Network (India) Private Limited,Bengaluru,https://www.blackhawknetwork.com/,blackhawknetwork.com,,,,,True,False,False,home:http403
nasscom,Cluso Infolink Private Limited,Bengaluru,https://www.cluso.com,cluso.com,,,,,True,False,False,home:http307
nasscom,Uniper India Private Limited,Noida,https://www.uniper.energy/about-uniper/company-brief,uniper.energy,,,,,True,False,False,home:http403
nasscom,The Boston Consulting Group (India) Private Limited,Mumbai,https://www.bcg.com/,bcg.com,,,,,True,False,False,home:http403
nasscom,Uttam Innovative Solutions Private Limited,Pune,https://uttaminfotechglobal.com/,uttaminfotechglobal.com,,,,,True,False,False,home:URLError
nasscom,Barry Callebaut Global Business Services India LLP,Hyderabad,https://www.barry-callebaut.com/en-US,barry-callebaut.com,,,,,True,False,False,home:http403
nasscom,Ciena India Private Limited,Gurugram,https://www.ciena.com/,ciena.com,,,,,True,False,False,home:http403
nasscom,ExoGenesis Solutions Private Limited,Hyderabad,https://www.exogenesis.solutions.com,exogenesis.solutions.com,,,,,True,False,False,home:URLError
nasscom,Investec Global Services (India) Private Limited,Mumbai,http://Investec.com,investec.com,,,,,True,False,False,home:http403
nasscom,Adidas India Marketing Private Limited,Chennai,https://www.adidas.com,adidas.com,,,,,True,False,False,home:http403
nasscom,Proximity Labs Private Limited,Mumbai,https://www.Proximity.tech,proximity.tech,,,,,True,False,False,home:http308
nasscom,A Square Group,Gurugram,https://asquaregroup.ai,asquaregroup.ai,,,,,True,False,False,home:URLError
nasscom,CogniTensor Technology Private Limited,Delhi,http://www.cognitensor.com,cognitensor.com,,,,,True,False,False,home:http308
nasscom,Quinji,Mohali,https://quinji.com,quinji.com,,,,,True,False,False,home:http308
nasscom,Software Technology Parks Of India,New Delhi,http://www.stpi.in,stpi.in,,,,,True,False,False,home:URLError
nasscom,McKinsey & Company India LLP,Mumbai,http://www.mckinsey.com,mckinsey.com,,,,,True,False,False,home:timeout
nasscom,Hope Foundation and Research Centre,Pune,http://www.isquareit.ac.in,isquareit.ac.in,,,,,True,False,False,home:http408
nasscom,Aon Consulting Private Limited,Gurugram,http://www.hewitt.com,hewitt.com,,,,,True,False,False,home:URLError
nasscom,DNV Business Assurance India Private Limited,Chennai,http://www.dnvindia.com,dnvindia.com,,,,,True,False,False,home:URLError
nasscom,TPI Advisory Services India Pvt Ltd,Bengaluru,http://www.tpi.net,tpi.net,,,,,True,False,False,home:URLError
nasscom,Institute for Information Industry (India Branch Office),Chennai,http://www.iii.org.tw,iii.org.tw,,,,,True,False,False,home:URLError
nasscom,First Advantage Pvt Ltd,Bengaluru,http://www.fadvasia.com,fadvasia.com,,,,,True,False,False,home:URLError
nasscom,Zinnov Management Consulting Pvt Ltd,Bengaluru,http://www.zinnov.com,zinnov.com,,,,,True,False,False,home:http308
nasscom,Capitaland Services (India) Private Limited,Bengaluru,http://www.ascendas.com,ascendas.com,,,,,True,False,False,home:URLError
nasscom,Institute for Development and Research in Banking Technology (IDRBT),Hyderabad,http://www.idrbt.ac.in,idrbt.ac.in,,,,,True,False,False,home:URLError
nasscom,PSNA College of Engineering and Technology,Dindigul,http://www.psnacet.edu.in,psnacet.edu.in,,,,,True,False,False,home:http403
nasscom,"Indian Institute of Management, Ahmedabad",Ahmedabad,http://www.iimahd.ernet.in,iimahd.ernet.in,,,,,True,False,False,home:URLError
nasscom,Bayern International,Bengaluru,http://www.invest-in-bavaria.com,invest-in-bavaria.com,,,,,True,False,False,home:http308
nasscom,Sathyabama University (A div. of Sathyabama Educational Trust),Chennai,http://www.sathyabamauniversity.ac.in,sathyabamauniversity.ac.in,,,,,True,False,False,home:http500
nasscom,JIS University,Kolkata,http://www.jisgroup.org,jisgroup.org,,,,,True,False,False,home:http307
nasscom,National Payments Corporation of India,Mumbai,http://www.npci.org.in,npci.org.in,,,,,True,False,False,home:http403
nasscom,Sundaram Home Finance Limited,Chennai,http://www.sundarambnpphome.in,sundarambnpphome.in,,,,,True,False,False,home:URLError
nasscom,IG3 Infra Ltd,Chennai,http://www.indiangreengridgroup.com,indiangreengridgroup.com,,,,,True,False,False,home:
nasscom,"Cyberpark, Kozhikode",Calicut,http://www.cyberparkkerala.org,cyberparkkerala.org,,,,,True,False,False,home:URLError
nasscom,Lovely Professional University,Jalandhar,http://www.lpu.co.in,lpu.co.in,,,,,True,False,False,home:http523
nasscom,"University Of Engineering And Management, Jaipur",Jaipur,http://www.uemedu.in,uemedu.in,,,,,True,False,False,home:URLError
nasscom,Thermax Limited,Pune,http://www.thermaxglobal.com,thermaxglobal.com,,,,,True,False,False,home:http403
nasscom,University of Mysore,Mysore,https://uni-mysore.ac.in/english-version/,uni-mysore.ac.in,,,,,True,False,False,home:URLError
nasscom,Indian Institute of Management Lucknow,Lucknow,http://www.iiml.ac.in/,iiml.ac.in,,,,,True,False,False,home:ConnectionResetError
nasscom,Peak XV Partners Advisors India LLP,New Delhi,https://www.sequoiacap.com/india/,sequoiacap.com,,,,,True,False,False,home:http308
nasscom,Hindusthan Educational and Charitable Trust,Coimbatore,http://www.hicet.ac.in,hicet.ac.in,,,,,True,False,False,home:URLError
nasscom,Edelweiss Life Insurance Company Limited,Mumbai,https://www.edelweisstokio.in/,edelweisstokio.in,,,,,True,False,False,home:URLError
nasscom,Redtech Network India Pvt Ltd,Kolkata,http://www.ushacomm.com,ushacomm.com,,,,,True,False,False,home:URLError
nasscom,MASTEK Ltd,Mumbai,http://www.mastek.com,mastek.com,,,,,True,False,False,home:http403
nasscom,JK Technosoft Ltd,Noida,http://www.jktech.com,jktech.com,,,,,True,False,False,home:http307
nasscom,Magic Software Pvt Ltd,Noida,http://www.magicsw.com,magicsw.com,,,,,True,False,False,home:URLError
nasscom,R S Software (India) Ltd,Kolkata,http://www.rssoftware.com,rssoftware.com,,,,,True,False,False,home:http307
nasscom,Newgen Software Technologies Ltd,New Delhi,http://www.newgensoft.com,newgensoft.com,,,,,True,False,False,home:URLError
nasscom,Hinduja Global Solutions Ltd,Bengaluru,http://www.teamhgs.com,teamhgs.com,,,,,True,False,False,home:URLError
nasscom,Algorithms Software Pvt Ltd,Mumbai,http://www.algosoftware.com,algosoftware.com,,,,,True,False,False,home:http409
nasscom,Sopra Steria India Limited,Noida,http://www.in.sopragroup.com,in.sopragroup.com,,,,,True,False,False,home:URLError
nasscom,Tenarai Technologies Private Limited,Bengaluru,http://www.infogain.com,infogain.com,,,,,True,False,False,home:URLError
nasscom,Adobe Systems India Pvt Ltd,Noida,http://www.adobeindia.com,adobeindia.com,,,,,True,False,False,home:timeout
nasscom,Neilsoft Limited,Pune,http://www.neilsoft.com,neilsoft.com,,,,,True,False,False,home:http307
nasscom,DCG Data-Core Systems (India) Private Limited,Kolkata,http://www.datacore-india.com,datacore-india.com,,,,,True,False,False,home:URLError
nasscom,ADP Pvt Ltd,Hyderabad,http://www.adp.com,adp.com,,,,,True,False,False,home:http403
nasscom,Saksoft Limited,Chennai,http://www.saksoft.com,saksoft.com,,,,,True,False,False,home:http307
nasscom,Clayfin Technologies Private Limited,Chennai,http://www.clayfin.com/,clayfin.com,,,,,True,False,False,home:http307
nasscom,Botree Software International Ltd,Chennai,http://www.botree.co.in,botree.co.in,,,,,True,False,False,home:URLError
nasscom,Foundever CRM India Private Limited,Mumbai,http://www.sitel-india.com,sitel-india.com,,,,,True,False,False,home:URLError
nasscom,IonIdea Enterprise Solutions Pvt Ltd,Bengaluru,http://www.ionidea.com,ionidea.com,,,,,True,False,False,home:URLError
nasscom,Ford Motor Pvt Ltd,Chennai,http://www.india.ford.com,india.ford.com,,,,,True,False,False,home:http403
nasscom,ANZ Operations and Technology Pvt Ltd,Bengaluru,http://www.anz-it.com,anz-it.com,,,,,True,False,False,home:URLError
nasscom,Expleo Solutions Limited,Chennai,https://www.expleogroup.com/,expleogroup.com,,,,,True,False,False,home:http307
nasscom,HSBC Electronic Data Processing India Pvt Ltd,Hyderabad,http://www.hsbcservicedelivery.com,hsbcservicedelivery.com,,,,,True,False,False,home:URLError
nasscom,Silverskills Pvt Ltd,Gurugram,http://www.silverskills.com,silverskills.com,,,,,True,False,False,home:http404
nasscom,Gujarat Informatics Ltd,Gandhinagar,http://www.gujaratinformatics.com,gujaratinformatics.com,,,,,True,False,False,home:URLError
nasscom,HSBC Software Development (India) Pvt Ltd,Pune,http://www.hsbcsoftwaredevelopment.com,hsbcsoftwaredevelopment.com,,,,,True,False,False,home:URLError
nasscom,Alldigi Tech Limited,Chennai,http://www.alldigitech.com,alldigitech.com,,,,,True,False,False,home:URLError
nasscom,KCP Technologies Ltd,Chennai,http://www.kcp.net,kcp.net,,,,,True,False,False,home:URLError
nasscom,SAP Labs India Private Limited,Bengaluru,https://www.sap.com/india/about.saplabsindia.html,sap.com,,,,,True,False,False,home:http403
nasscom,Cambridge Technology Enterprises Ltd,Hyderabad,http://www.c7e.co,c7e.co,,,,,True,False,False,home:URLError
nasscom,Motherson Technology Services Limited,Noida,www.mothersontechnology.com,mothersontechnology.com,,,,,True,False,False,home:URLError
nasscom,TTEC India Customer Solutions Private Limited,Ahmedabad,http://www.motifinc.com,motifinc.com,,,,,True,False,False,home:http403
nasscom,Sify Technologies Ltd,Chennai,http://www.sifycorp.com,sifycorp.com,,,,,True,False,False,home:URLError
nasscom,Hartron Communications Ltd,Gurugram,http://www.hartron.cc,hartron.cc,,,,,True,False,False,home:URLError
nasscom,NetCracker Technology Solutions (India) Pvt Ltd,Hyderabad,http://www.netcracker.com,netcracker.com,,,,,True,False,False,home:http404
nasscom,TESCO Bengaluru Private Limited,Bengaluru,http://www.tescohsc.com,tescohsc.com,,,,,True,False,False,home:URLError
nasscom,Volvo India Pvt Ltd,Bengaluru,http://www.volvo.co.in,volvo.co.in,,,,,True,False,False,home:URLError
nasscom,Oracle (OFSS) BPO Services Ltd,Gurugram,http://www.oracle.com/us/products/applications/financial-services/software-bpo/index.html,oracle.com,,,,,True,False,False,home:http403
nasscom,MakeMyTrip (India) Pvt Ltd,Gurugram,http://www.makemytrip.com,makemytrip.com,,,,,True,False,False,home:timeout
nasscom,QuEST Global Engineering Services Private Limited,Bengaluru,http://engineering.quest-global.com,engineering.quest-global.com,,,,,True,False,False,home:URLError
nasscom,Blue Yonder India Private Limited,Hyderabad,http://www.manu.com,manu.com,,,,,True,False,False,home:URLError
nasscom,Lepton Software Export & Research Pvt Ltd,Gurugram,http://www.leptonsoftware.com,leptonsoftware.com,,,,,True,False,False,home:http308
nasscom,Swiss Re Global Business Solutions India Private Limited,Bengaluru,http://www.swissre.com,swissre.com,,,,,True,False,False,home:http403
nasscom,Amrut Software Pvt Ltd,Mumbai,http://www.amruts.com,amruts.com,,,,,True,False,False,home:URLError
nasscom,BNP Paribas India Solutions Private Limited,Mumbai,http://www.bnpparibasindiasolutions.com,bnpparibasindiasolutions.com,,,,,True,False,False,home:URLError
nasscom,RAMTeCH Software Solutions Pvt Ltd,Noida,http://www.ramtech-corp.com,ramtech-corp.com,,,,,True,False,False,home:http307
nasscom,Metacube Software Pvt Ltd,Jaipur,http://www.metacube.com,metacube.com,,,,,True,False,False,home:URLError
nasscom,NetApp India Pvt Ltd,Bengaluru,http://www.netapp.com,netapp.com,,,,,True,False,False,home:http403
nasscom,Sony India Software Centre Private Limited,Bengaluru,http://www.sony.com,sony.com,,,,,True,False,False,home:http403
nasscom,Hinduja Tech Limited,Chennai,http://www.defiance-tech.com,defiance-tech.com,,,,,True,False,False,home:URLError
nasscom,Hi-Tech Digital Solutions LLP,Ahmedabad,http://www.hitechos.com,hitechos.com,,,,,True,False,False,home:URLError
nasscom,Unitforce Technologies Consulting Pvt Ltd,Bengaluru,http://www.uftech.com,uftech.com,,,,,True,False,False,home:http308
nasscom,Espire Infolabs Pvt Ltd,Gurugram,http://www.espire.com,espire.com,,,,,True,False,False,home:http308
nasscom,eNoah iSolution India Pvt Ltd,Chennai,http://www.enoahisolution.com,enoahisolution.com,,,,,True,False,False,home:URLError
nasscom,Tenth Planet Technologies Pvt Ltd,Chennai,http://www.tenth-planet.com,tenth-planet.com,,,,,True,False,False,home:URLError
nasscom,Inteliment Technologies Pvt Ltd,Pune,http://www.inteliment.com,inteliment.com,,,,,True,False,False,home:http308
nasscom,Mindcrest (India) Pvt Ltd,Pune,http://www.mindcrest.com,mindcrest.com,,,,,True,False,False,home:URLError
nasscom,Optum Global Solutions (India) Private Limited,Gurugram,http://www.uhgis.com,uhgis.com,,,,,True,False,False,home:URLError
nasscom,Mynd Solutions Pvt Ltd,Gurugram,https://www.m1xchange.com/,m1xchange.com,,,,,True,False,False,home:URLError
nasscom,FNF India Private Limited,Bengaluru,http://www.fnfindia.co.in,fnfindia.co.in,,,,,True,False,False,home:http403
nasscom,Equiniti India Pvt Ltd,Kancheepuram,http://www.equiniti-ics.com,equiniti-ics.com,,,,,True,False,False,home:http406
nasscom,Vitae International Accounting Services Pvt Ltd,Coimbatore,http://www.aktbpo.com,aktbpo.com,,,,,True,False,False,home:URLError
nasscom,CES Limited,Hyderabad,http://www.cesltd.com,cesltd.com,,,,,True,False,False,home:URLError
nasscom,Dun & Bradstreet Technologies & Data Services Pvt Ltd,Chennai,http://www.dnbtechnology.com,dnbtechnology.com,,,,,True,False,False,home:URLError
nasscom,Aeren IT Solutions Pvt Ltd,Chandigarh(CH),http://www.acrenoutsourcing.com,acrenoutsourcing.com,,,,,True,False,False,home:URLError
nasscom,Rockwell Collins India Enterprises Pvt Ltd,Hyderabad,http://www.rockwellcollins.com,rockwellcollins.com,,,,,True,False,False,home:http403
nasscom,Yokogawa Technology Solutions India Private Limited,Bengaluru,http://www.yokogawa.com,yokogawa.com,,,,,True,False,False,home:
nasscom,Hansa Customer Equity Pvt Ltd,Mumbai,http://www.cequitysolutions.com,cequitysolutions.com,,,,,True,False,False,home:URLError
nasscom,Wipfli India LLP,Bengaluru,http://www.spiderlogic.com,spiderlogic.com,,,,,True,False,False,home:http308
nasscom,TA Netgables Pvt Ltd,Noida,http://www.saralweb.com,saralweb.com,,,,,True,False,False,home:URLError
nasscom,BC Management Services Pvt Ltd,Noida,http://www.britishcouncil.org,britishcouncil.org,,,,,True,False,False,home:timeout
nasscom,Kronos Solutions India Pvt Ltd,Noida,http://www.kronos.com,kronos.com,,,,,True,False,False,home:http403
nasscom,QX Global Services Private Limited,Ahmedabad,http://www.qxltd.com,qxltd.com,,,,,True,False,False,home:http403
nasscom,METRO Global Solution Center Private Limited,Pune,http://www.metroservicespune.com,metroservicespune.com,,,,,True,False,False,home:URLError
nasscom,Surya Software Systems Pvt Ltd,Bengaluru,http://www.surya-soft.com,surya-soft.com,,,,,True,False,False,home:http308
nasscom,BlackRock Services India Pvt Ltd,Gurugram,http://www.blackrock.co.in,blackrock.co.in,,,,,True,False,False,home:URLError
nasscom,Open Text Technologies India Pvt Ltd,Belgaum,http://www.opentext.com,opentext.com,,,,,True,False,False,home:http444
nasscom,Gartner India Research & Advisory Services Private Limited,Gurugram,https://www.gartner.com/,gartner.com,,,,,True,False,False,home:http403
nasscom,Mouri Tech Limited,Hyderabad,http://www.mouritech.com,mouritech.com,,,,,True,False,False,home:http308
nasscom,Got Softwares Pvt Ltd,Chennai,http://www.gotsoftwares.com,gotsoftwares.com,,,,,True,False,False,home:URLError
nasscom,Towards Vision Technologies Limited,Gurugram,http://www.tvtworld.com,tvtworld.com,,,,,True,False,False,home:URLError
nasscom,Triple A Solutions Pvt Ltd,Kolkata,http://www.tripleasolutions.com,tripleasolutions.com,,,,,True,False,False,home:URLError
nasscom,Fusion CX Private Limited,Kolkata,http://www.xplore-tech.com,xplore-tech.com,,,,,True,False,False,home:URLError
nasscom,Bravura Solutions India LLP,Gurugram,http://www.bravurasolutions.com,bravurasolutions.com,,,,,True,False,False,home:http403
nasscom,General Mills India Pvt Ltd,Mumbai,http://www.generalmills.com,generalmills.com,,,,,True,False,False,home:http308
nasscom,Indium Software (India) Private Limited,Chennai,http:// www.indium.tech, www.indium.tech,,,,,True,False,False,home:InvalidURL
nasscom,uKnowva (Convergence IT Services Pvt Ltd),Mumbai,http://www.convergenceservices.in,convergenceservices.in,,,,,True,False,False,home:URLError
nasscom,Trutech Webs Pvt Ltd,Mumbai,http://www.trutechwebs.com,trutechwebs.com,,,,,True,False,False,home:URLError
nasscom,Kaar Technologies India Pvt Ltd,Chennai,http://www.kaartech.com,kaartech.com,,,,,True,False,False,home:URLError
nasscom,Noventiq Global AI Solutions Private Limited,Bengaluru,http://www.g7cr.com,g7cr.com,,,,,True,False,False,home:URLError
nasscom,Ahana Systems and Solutions Pvt Ltd,Bengaluru,http://www.ahana.co.in,ahana.co.in,,,,,True,False,False,home:http500
nasscom,CMA CGM Global Business Services (India) Private Limited,Chennai,http://www.cma-cgm.com,cma-cgm.com,,,,,True,False,False,home:http403
nasscom,Lifeline Systech Solutions Pvt Ltd,Pune,http://www.lifeline-sys.com/,lifeline-sys.com,,,,,True,False,False,home:http403
nasscom,Zuora India Private Limited,Chennai,http://www.zuora.com,zuora.com,,,,,True,False,False,home:http502
nasscom,Dexian India Technologies Private Limited,Chennai,https://india.dexian.com,india.dexian.com,,,,,True,False,False,home:http403
nasscom,Averna Test (India) Private Limited,Thiruvananthapuram,http://www.gesinfotek.com,gesinfotek.com,,,,,True,False,False,home:http409
nasscom,Actiohx Solutions Private Limited,Pune,http://www.entercoms.com,entercoms.com,,,,,True,False,False,home:URLError
nasscom,Amazon Seller Services Pvt Ltd,New Delhi,http://www.amazon.com,amazon.com,,,,,True,False,False,home:
nasscom,Colgate Global Business Services Pvt Ltd,Mumbai,https://www.colgateinvestors.co.in/,colgateinvestors.co.in,,,,,True,False,False,home:URLError
nasscom,Fractal Analytics Limited,Mumbai,http://fractalanalytics.com,fractalanalytics.com,,,,,True,False,False,home:URLError
nasscom,Orchid Technical Consultancy Pvt Ltd,Kolkata,http://www.orchidtech.in,orchidtech.in,,,,,True,False,False,home:URLError
nasscom,NMSWorks Software Pvt Ltd,Chennai,http://www.nmsworks.co.in,nmsworks.co.in,,,,,True,False,False,home:URLError
nasscom,TSS Consultancy Pvt Ltd,Mumbai,http://www.tssconsultancy.com,tssconsultancy.com,,,,,True,False,False,home:URLError
nasscom,Brady Company India Pvt Ltd,Bengaluru,http://www.bradyindia.co.in,bradyindia.co.in,,,,,True,False,False,home:http403
nasscom,DesiCrew Solutions Pvt Ltd,Chennai,http://www.desicrew.in,desicrew.in,,,,,True,False,False,home:http308
nasscom,Expedien E-Solutions Limited,Noida,http://expedien.net,expedien.net,,,,,True,False,False,home:http403
nasscom,EUI Limited,Gurugram,http://www.admiral.com,admiral.com,,,,,True,False,False,home:URLError
nasscom,Quantium Analytics Pvt Ltd,Hyderabad,http://www.quantium.com,quantium.com,,,,,True,False,False,home:URLError
nasscom,Brindley Technologies Limited,Mumbai,http://www.BrindleyTech.com,brindleytech.com,,,,,True,False,False,home:
nasscom,World Phone IT Services Pvt Ltd,Gurugram,http://www.wpitservices.com,wpitservices.com,,,,,True,False,False,home:http308
nasscom,Caterpillar India Engineering Solutions Private Limited,Chennai,http://www.caterpillar.com,caterpillar.com,,,,,True,False,False,home:http403
nasscom,Ivy Mobility Solutions Private Limited,Chennai,http://www.ivymobility.com,ivymobility.com,,,,,True,False,False,home:http308
nasscom,Equinix India Private Limited,Mumbai,http://www.gpxglobal.net,gpxglobal.net,,,,,True,False,False,home:http403
nasscom,Zifo Technologies Pvt Ltd,Chennai,http://www.zifotech.com,zifotech.com,,,,,True,False,False,home:URLError
nasscom,Position2 Marketing Pvt Ltd,Bengaluru,http://www.position2.com,position2.com,,,,,True,False,False,home:http308
nasscom,Cloudstrats Technologies Pvt Ltd,Mumbai,http://www.cloudstrats.com,cloudstrats.com,,,,,True,False,False,home:http403
nasscom,Victorias Secret India Private Limited,Bengaluru,http://www.lb.com,lb.com,,,,,True,False,False,home:URLError
nasscom,Geojit Technologies Pvt Ltd,Ernakulam,http://www.geojittechnologies.com,geojittechnologies.com,,,,,True,False,False,home:URLError
nasscom,Rage Communications Pvt Ltd,Chennai,http://www.whatarage.com,whatarage.com,,,,,True,False,False,home:URLError
nasscom,Fi-es Systems Pvt Ltd,Thiruvananthapuram,http://www.fi-es.com,fi-es.com,,,,,True,False,False,home:URLError
nasscom,Hakuna Matata Solutions Pvt Ltd,Chennai,http://www.hakunamatata.in,hakunamatata.in,,,,,True,False,False,home:URLError
nasscom,Five Splash Infotech Pvt Ltd,Udaipur,https://www.fivesdigital.com/,fivesdigital.com,,,,,True,False,False,home:http404
nasscom,CyberEye Research Labs & Security Solutions Pvt Ltd,Hyderabad,http://www.cybereyelabs.io,cybereyelabs.io,,,,,True,False,False,home:URLError
nasscom,Chronito Technologies LLP,Kolkata,http://www.chronitotech.com,chronitotech.com,,,,,True,False,False,home:URLError
nasscom,Prakat Solutions Private Limited,Bengaluru,http://www.prakat.com,prakat.com,,,,,True,False,False,home:URLError
nasscom,Sundaram Business Services Limited,Chennai,http://www.sundarambizserv.com,sundarambizserv.com,,,,,True,False,False,home:URLError
nasscom,Vooraf Technology Private Limited,Kolkata,http://www.vooraf.com,vooraf.com,,,,,True,False,False,home:URLError
nasscom,ImpactQA Services Pvt Ltd,Gautam Buddha Nagar,http://www.impactqa.in,impactqa.in,,,,,True,False,False,home:http403
nasscom,OSB India Private Limited,Bengaluru,http://www.easiprocess.com,easiprocess.com,,,,,True,False,False,home:URLError
nasscom,A & S Software Consultancy Private Limited,New Delhi,http://www.assoftwaregroup.com,assoftwaregroup.com,,,,,True,False,False,home:http404
nasscom,Nexval Infotech Private Limited,Kolkata,http://www.nexval.com,nexval.com,,,,,True,False,False,home:URLError
nasscom,Guardian India Operations Private Limited,Chennai,http://www.datatelesis.com,datatelesis.com,,,,,True,False,False,home:URLError
nasscom,Varutra Consulting Private Limited,Pune,http://www.varutra.com,varutra.com,,,,,True,False,False,home:http307
nasscom,KrypC Technologies Private Limited,Bengaluru,http://www.krypc.com,krypc.com,,,,,True,False,False,home:URLError
nasscom,Sridhar Infosoft Solutions,Hyderabad,http://www.sridharindia.com,sridharindia.com,,,,,True,False,False,home:URLError
nasscom,Good Methods Software Solutions Pvt Ltd,Thiruvananthapuram,http://www.goodmethodsglobal.com,goodmethodsglobal.com,,,,,True,False,False,home:http308
nasscom,ELI Lilly Services India Private Limited,Bengaluru,http://www.lilly.com,lilly.com,,,,,True,False,False,home:http403
nasscom,Inspiredge IT Solutions Private Limited,Visakhapatnam,http://www.inspiredgeit.com,inspiredgeit.com,,,,,True,False,False,home:URLError
nasscom,Bill Gosling India Private Limited,Gurugram,http://www.mattsenkumar.com,mattsenkumar.com,,,,,True,False,False,home:URLError
nasscom,H & R Block (India) Private Limited,Thiruvananthapuram,http://www.hrblock.in,hrblock.in,,,,,True,False,False,home:http403
nasscom,Hindustan Unilever Limited (Enterprise Support and IT Innovation),Bengaluru,http://www.unilever.com,unilever.com,,,,,True,False,False,home:http403
nasscom,TechEra IT Consulting Private Limited,Hyderabad,http://www.techeraglobal.com,techeraglobal.com,,,,,True,False,False,home:URLError
nasscom,Provana India Private Limited,Gautam Buddha Nagar,http://www.provanallc.com,provanallc.com,,,,,True,False,False,home:URLError
nasscom,Amshuhu iTech Solution Private Limited,Chennai,http://www.amshuhu.com,amshuhu.com,,,,,True,False,False,home:URLError
nasscom,CBRE South Asia Private Limited,Gurugram,http://www.cbre.co.in,cbre.co.in,,,,,True,False,False,home:http403
nasscom,Sree Tammina Software Solutions Private Limited,Visakhapatnam,http://www.techtammina.com,techtammina.com,,,,,True,False,False,home:http307
nasscom,UBS Business Solutions (India) Private Limited,Pune,http://www.ubs.com,ubs.com,,,,,True,False,False,home:http403
nasscom,Alten India Private Limited,Pune,https://www.alten.com/,alten.com,,,,,True,False,False,home:URLError
nasscom,MasterCard Technology Private Limited,Pune,http://www.mastercard.com,mastercard.com,,,,,True,False,False,home:http403
nasscom,Arcesium India Private Limited,Hyderabad,http://www.arcesium.com,arcesium.com,,,,,True,False,False,home:http308
nasscom,Rupal Consulting,Mumbai,http://www.netsourcing.in,netsourcing.in,,,,,True,False,False,home:URLError
nasscom,Thryve Digital Health LLP,Chennai,http://www.thryvedigitalllp.com,thryvedigitalllp.com,,,,,True,False,False,home:URLError
nasscom,"Fastenal India Sourcing, IT & Procurement Private Limited",Bengaluru,http://www.fastenal.com,fastenal.com,,,,,True,False,False,home:http403
nasscom,TIAA Global Capabilities Private Limited,Mumbai,http://www.tiaa.org,tiaa.org,,,,,True,False,False,home:timeout
nasscom,R1 RCM Global Private Limited,Gurugram,http://www.accretivehealth.com,accretivehealth.com,,,,,True,False,False,home:http404
nasscom,Aosta India Private Limited,Coimbatore,http://www.aostasoftware.com,aostasoftware.com,,,,,True,False,False,home:URLError
nasscom,Siddha Development Research and Consultancy Private Limited,Bhubaneswar,http://www.sdrc.co.in,sdrc.co.in,,,,,True,False,False,home:http500
