name,city,website,domain
Maruti Suzuki India Limited,Gurugram,https://www.marutisuzuki.com/,marutisuzuki.com
Matainja Technologies,Kolkata,https://www.matainja.com/,matainja.com
MatrixOne Tech Solutions,Hyderabad,https://www.matrixonetechsolutions.com/,matrixonetechsolutions.com
Mayvel Technologies Private Limited,Coimbatore,https://mayvel.ai,mayvel.ai
Medialogic Solutions Private Limited,Chennai,http://www.medialogicindia.com,medialogicindia.com
Medline Industries India Private Limited,Pune,https://in.medlineasia.com/,in.medlineasia.com
Medsynaptic Pvt Ltd,Pune,https://www.medsynaptic.com/,medsynaptic.com
Medtronic Minimed India Private Limited,Pune,https://www.medtronic.com/in-en/our-company/india/diabetes-global-capability-centre.html,medtronic.com
MEETCS Private Limited,Navi Mumbai,https://meetcs.com/,meetcs.com
Mergen Global Private Limited,Hyderabad,https://mergenglobal.co/,mergenglobal.co
Meritech Solutions Private Limited,Mohali,https://meritechsolutions.com/,meritechsolutions.com
Meru Technosoft Private Limited,Ahmedabad,https://merufintech.com/,merufintech.com
Metafic,Bengaluru,https://metafic.co/,metafic.co
MetaSys Software Private Limited,Mumbai,https://www.metasyssoftware.com/,metasyssoftware.com
Metlife Global Operations Support Centre Pvt Ltd,Noida,https://www.metlife.com/,metlife.com
MetricsNumero Technology Private Limited,Kolkata,https://www.metricsnumero.com/,metricsnumero.com
Metrixlab Research India LLP,Hyderabad,https://tolunacorporate.com/,markettools.com
Mettlesemi Systems And Technologies Private Limited,Bengaluru,https://www.mettlesemi.com,mettlesemi.com
MHFA India Private Limited,Chennai,https://www.mhfaindia.com/,mhfaindia.com
Microland Limited,Bengaluru,https://www.microland.com/,microland.com
MIH Internet India Private Limited,Delhi,https://www.prosus.com/,prosus.com
Mikro Grafeio Services Private Limited,Coimbatore,https://www.mikrografeio.com/,mikrografeio.com
Milliman India Private Limited,Gurugram,https://in.milliman.com/en-GB,in.milliman.com
Mindforce Research Private Limited,Noida,https://www.mindforceresearch.com,mindforceresearch.com
MindMap Learning LLP,Hyderabad,https://www.mindmapdigital.ai/,mindmapconsulting.com
Mindspace Business Parks REIT,Mumbai,https://www.mindspacereit.com/home,mindspacereit.com
Minerva Infotech,Kolkata,https://www.minervainfotech.com/,minervainfotech.com
MiotWeb Technologies Private Limited,Pune,https://miotweb.com,miotweb.com
Mirabel Technologies India Private Limited,Hyderabad,https://www.mirabeltechnologies.com/,mirabeltechnologies.com
MJC Globaltech Private Limited,Bengaluru,https://mjcglobaltech.com/,mjcglobaltech.com
MKS Vision Private Limited,Hyderabad,https://www.mksvision.com/,mksvision.com
MMJS Dataphi Private Limited,Pune,https://data-phi.ai/,dataphimmjs.com
MNK Global Corporate Solutions India Private Limited,Bengaluru,https://www.mnkgcs.com,mnkgcs.com
MNR Educational Trust,Hyderabad,https://mnruniversity.edu.in/,mnruniversity.edu.in
Mobillor Technologies Private Limited,Bengaluru,https://mobillor.com/,mobillor.com
Mobisy Technologies Pvt Ltd,Bengaluru,https://bizom.com/,mobisy.com
Modern Ballistic Solutions Private Limited,Ahmedabad,https://www.mbsglobal.io/,mbsglobal.io
mokSa Technologies India Pvt Ltd,Gurugram,https://www.moksatechnologies.com/,moksatechnologies.com
MOL Information Technology India Private Limited,Kolkata,https://www.mol-it.com/,mol-it.com
Momentum Services Private Limited,Navi Mumbai,https://momentummetropolitanservices.co.in,momentummetropolitanservices.co.in
Mondelez India Foods Private Limited,Mumbai,https://www.mondelezinternational.com:443/,mondelezinternational.com
Monepeak Fintech Private Limited (CARD91),Bengaluru,https://card91.io/,card91.io
Monsoonfish,Pune,https://monsoonfish.com/,monsoonfish.com
Montran Corporation (India) Private Limited,Mumbai,https://www.montran.in/,montran.in
Moody’s Shared Services India Private Limited,Gurugram,https://www.moodys.com/,moodys.com
Motherson Technology Services Limited,Noida,https://www.mothersontechnology.com/,mothersontechnology.com
Motilal Oswal Financial Services Limited,Mumbai,https://www.motilaloswal.com/,motilaloswal.com
Mouktik Consulting Services Private Limited,Hyderabad,https://mouktikconsulting.com/,mouktikconsulting.com
Mouri Tech Limited,Hyderabad,https://www.mouritech.com,mouritech.com
Movate Technologies Private Limited,Bengaluru,https://www.movate.com:443/,movate.com
Movibase Platform Private Limited,Hyderabad,https://www.monkdb.com/,monkdb.com
Mphasis Limited,Bengaluru,https://www.mphasis.com/home.html,mphasis.com
MPM Infosoft Private Limited,Chennai,https://www.mpminfosoft.com/,mpminfosoft.com
MSD Hyderabad Global Capabilities Center India Private Limited,Hyderabad,https://www.msd.com,msd.com
mTouch Labs Private Limited,Hyderabad,https://www.mtouchlabs.com/,mtouchlabs.com
MUFG Bank Ltd,Mumbai,https://www.bk.mufg.jp/global/,bk.mufg.jp
MUFG Pension & Market Services India Private Limited,Mumbai,https://www.mpms.mufg.com/,mpms.mufg.com
Mundrisoft Solutions Private Limited,Pune,https://mundrisoft.com/,mundrisoft.com
Murata Vios Private Limited,Bengaluru,https://www.viosmedical.com/,viosmedical.com
Mylan Pharmaceuticals Private Limited,Hyderabad,https://www.viatris.in/,viatris.in
Naatscorp Private Limited,Coimbatore,https://www.naatscorp.com/,naatscorp.com
Nagarro Software Pvt Ltd,Gurugram,https://www.nagarro.com/en/,nagarro.com
Narwal Technologies Private Limited,Hyderabad,https://narwal.ai/,narwalinc.com
Nasdaq Corporate Solutions (India) Private Limited,Bengaluru,https://www.nasdaq.com,nasdaq.com
National Institute For Smart Government,Delhi,https://www.nisg.org/,nisg.org
Nationwide Global Services Center Private Limited,Hyderabad,https://www.nationwide.com,nationwide.com
NatWest Digital Services India Private Limited,Bengaluru,https://www.natwestgroup.com/,natwestgroup.com
Navicent Solutions Private Limited,Mumbai,https://navicentsolutions.com/,navicentsolutions.com
Navigators Software Pvt Ltd,Kolkata,https://www.thenavsoft.com/,navsoft.in
Navya Care Network Private Limited,Bengaluru,https://navya.care/,navya.care
NCS Soft Solutions Private Limited,Chennai,https://ncssoft.in,ncssoft.in
NEC Software Solutions (India) Private Limited,Mumbai,https://rave-tech.com/,rave-tech.com
Neenopal Intelligent Solutions Private Limited,Bengaluru,https://www.neenopal.com/,neenopal.com
Neilsoft Limited,Pune,https://neilsoft.com/,neilsoft.com
Nelito Systems Private Limited,Navi Mumbai,https://www.nelito.com,nelito.com
Nemetschek India Private Limited,Hyderabad,https://www.nemetschek.com/en,nemetschek.com
NetCracker Technology Solutions (India) Pvt Ltd,Hyderabad,https://www.netcracker.com,netcracker.com
Netflix Entertainment Services India LLP,Mumbai,https://about.netflix.com/en,about.netflix.com
NetMonastery Network Security Pvt Ltd,Mumbai,https://dnif.it/,dnif.it
NetScout Systems Software India Pvt Ltd,Bengaluru,https://www.netscout.com/,netscout.com
Neurealm Private Limited,Chennai,https://www.neurealm.com/,neurealm.com
New Relic One India Private Limited,Bengaluru,https://newrelic.com/,newrelic.com
NextBigBox Private Limited,Delhi,http://www.nextbigbox.in,nextbigbox.in
Nexteer Automotive India Private Limited,Bengaluru,https://www.nexteer.com/,nexteer.com
Nichi-In Software Solutions Pvt Ltd,Bengaluru,https://nichi.com/,nichi.com
Nielseniq (India) Private Limited,Chennai,https://nielseniq.com/global/en/,nielseniq.com
Nihilent Limited,Pune,https://www.nihilent.com,nihilent.com
NIIT Limited,Gurugram,https://www.niit.ai/india,niit.com
Nike India Technology Center Private Limited,Bengaluru,https://about.nike.com/en/,about.nike.com
Nishith Desai Associates,Mumbai,http://www.nishithdesai.com,nishithdesai.com
Nisum Consulting Private Limited,Hyderabad,https://www.nisum.com/,nisum.com
Nivaata Systems Private Limited,Bengaluru,https://routematic.com/,routematic.com
Nomura Research Institute Financial Technologies India Pvt Ltd,Kolkata,https://www.nrifintech.com/,nrifintech.com
North Shore Technologies Pvt Ltd,Noida,https://svam.com/,svam.com
Northern Operating Services Pvt Ltd,Bengaluru,https://www.northerntrust.com/asia-pac/home,northerntrust.com
NotionMindz Technology LLP,Noida,https://www.notionmindz.com,notionmindz.com
Novartis Development IT (A Div. of Novartis Healthcare Pvt Ltd),Hyderabad,https://www.novartis.com/,novartis.com
Novo Elixir INC,Mohali,https://novoelixir.com/,novoelixir.com
Novo Nordisk Service Center India Pvt Ltd,Bengaluru,https://www.novonordisk.com/,novonordisk.com
NSM Services Private Limited,Chennai,https://www.mrcooper.com/,mrcooper.com
NSQTech Private Limited,Chennai,https://www.mploychek.com/,mploychek.com
NTT DATA Information Processing Services Private Limited,Bengaluru,https://www.nttdata.com/global/en/about-us,nttdata.com
Nura Analytics Private Limited,Chennai,https://datacrew.ai/,datacrew.ai
NuSummit Technologies Private Limited,Mumbai,https://www.nusummit.com/,nusummit.com
Nuvepro Technologies Private Limited,Bengaluru,https://nuvepro.com/,nuvepro.com
OakNorth Global Private Limited,Gurugram,https://oaknorth.co.uk,oaknorth.co.uk
Oasys Cybernetics Private Limited,Chennai,http://www.oasys.co,oasys.co
Oberoi Contact Centre (A Div. of EIH Ltd),New Delhi,https://www.oberoihotels.com/,oberoihotels.com
Oceaneering International Services Limited,Pune,https://www.oceaneering.com/,oceaneering.com
OCM India GCC Private Limited,Hyderabad,https://www.oaktreecapital.com/,oaktreecapital.com
Octave Capability Center India Private Limited,Hyderabad,https://www.octave.com/,octave.com
Odyssey Technologies Ltd,Chennai,https://www.odysseytec.com,odysseytec.com
Olive Technology Limited,Hyderabad,https://olivetech.com/,olivetech.com
Omega Healthcare Management Services Private Limited,Chennai,https://www.omegahms.com/,omegahms.com
One Kosmos Technology Private Limited,Mumbai,https://www.1kosmos.com,1kosmos.com
One Oath Educational Research and Technologies Private Limited,Kolkata,https://www.assessli.com/,assessli.com
one.com India Private Limited,Gurugram,https://www.one.com,one.com
OneGlobe Systems LLP,Chennai,https://www.oneglobesystems.com/,oneglobesystems.com
OneMagnify India Private Limited,Chennai,https://www.onemagnify.com/,onemagnify.com
OneShield India Pvt Ltd,Gurugram,https://www.oneshield.com/,oneshield.com
Onward Technologies Ltd,Mumbai,https://www.onwardgroup.com/,onwardgroup.com
Opengov India Private Limited,Pune,https://opengov.com/,opengov.com
OpexWorks Solutions Private Limited,Pune,https://www.opexworks.co/,opexworks.com
Opiant Technologies Private Limited,New Delhi,https://opiant.in/,opiant.in
Optimum Infosystem Private Limited,Chennai,https://theoptimum.net/,theoptimum.net
Orange Business Services India Network Pvt Ltd,Gurugram,https://www.orange-business.com/en,orange-business.com
Orange Data Tech Private Limited,Indore,https://orangedatatech.com/,orangedatatech.com
Orange Technolab Pvt Ltd,Ahmedabad,https://orangetechnolab.net/,orangewebtech.com
OrangeScape Technologies Private Limited,Chennai,https://kissflow.com/,orangescape.com
Oremus Corporate Services Private Limited,Hyderabad,https://www.oremuscorp.com/,oremuscorp.com
Orion eSolutions Private Limited,Mohali,https://www.orionesolutions.com,orionesolutions.com
OroSoft Solutions Private Limited,Mumbai,https://www.orosoft.com/,orosoft.com
Osmosys Software Solutions Private Limited,Hyderabad,https://osmosys.co/,osmosys.co
Ossisto Technologies Private Limited,Bengaluru,https://ossisto.com/,ossisto.com
Osttra India Services Private Limited,Gurugram,https://osttra.com/,osttra.com
Outbooks Outsourcing Private Limited,Gurugram,https://outbooks.com/,outbooks.com
OutSystems India Private Limited,Bengaluru,https://www.outsystems.com/,outsystems.com
Ozonetel Communications Private Limited,Hyderabad,https://ozonetel.com/,ozonetel.com
Pairee Infotech Private Limited,Bengaluru,https://pairee.com/,pairee.com
Paltech Consulting Private Limited,Hyderabad,https://www.pal.tech/,pal.tech
ParaBlu Systems Pvt Ltd,Bengaluru,https://www.crashplan.com/,parablu.com
ParamNetwork India Private Limited,Bengaluru,https://www.param.network/,param.network
PAS Digital Private Limited,New Delhi,https://caleedo.com/,caleedo.com
Patanjali Associates and Kanti Mohan Rustagi-IRP,New Delhi,https://www.patanjaliassociates.com,patanjaliassociates.com
Paychex IT Solutions India Private Limited,Bengaluru,https://www.paychexcareers.in/,paychexcareers.in
PayPal India Private Limited,Chennai,https://www.paypal.com/in/home,paypal.com
PayU Payments Private Limited,Mumbai,https://payu.in/,payu.in
PB Fintech Limited,Gurugram,https://www.pbfintech.in/,pbfintech.in
PC Island Services,Kolkata,https://computersonhire.com,computersonhire.com
Pegasystems Worldwide India Pvt Ltd,Hyderabad,https://www.pega.com/,pega.com
Peoplefy InfoSolutions Private Limited,Pune,https://www.peoplefy.com,peoplefy.com
PepsiCo India Capability Center LLP,Hyderabad,https://www.pepsico.com/,pepsico.com
Perigeon Software Private Limited,Ahmedabad,https://perigeon.com,perigeon.com
Persistent Systems Ltd,Pune,"https://validate.perfdrive.com/?ssa=d6d40efe-a50e-47be-a321-9a92552c0ed6&ssb=90915282137&ssc=https%3A%2F%2Fwww.persistent.com%2F&ssi=2206ea5e-d452-4b30-bebf-59aa975010aa&ssk=botmanager_support@radware.com&ssm=33399305644677634105634257088784&ssn=ab68e2569a8c5adca2c1362cf23c619dfd563991bf1b-1b26-4466-ad442b&sso=19ae3290-894072a7cbd5312c9eddfbac30faa925c3557477eb6789bc&ssp=42529038211786530500178657580379200&ssq=79185123050905601235930509311739294421978&ssr=MTQuMTk1LjEwLjI1NA==&sst=Mozilla/5.0%20(Macintosh;%20Intel%20Mac%20OS%20X%2010_15_7)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/126.0%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDAzOTkxYmYxYi0xYjI2LTQ0NjYtYTI5MC04OTQwNzJhN2NiZDUxLTE3ODY1MzA1MDkyNTEwLTAwNGQ1ODZjY2Y0YTcyY2NmNTQxMCJ9",persistent.com
Pine Labs Limited,Noida,https://www.pinelabs.com/,pinelabs.com
PineQ Technology Labs Private Limited,Noida,https://pineqlab.com/,pineqlab.com
Pingaksho Technologies Inc,Mohali,http://www.pingakshotechnologies.com,pingakshotechnologies.com
Pinnacle Infotech Solutions,Kolkata,https://pinnacleinfotech.com/,pinnaclecad.com
PiTangent Analytics And Technology Solutions Private Limited,Kolkata,https://pitangent.com/,pitangent.com
Pixel Solutionz,Kolkata,https://www.pixelsolutionz.com/,pixelsolutionz.com
Plutomen Technologies Private Limited,Ahmedabad,https://pluto-men.com,pluto-men.com
Pluxee India Private Limited,Mumbai,https://www.pluxee.in/,pluxee.in
Polaris India Private Limited,Bengaluru,https://www.indiapolaris.com/,indiapolaris.com
Polestar Solutions and Services India Private Limited,Noida,https://www.polestaranalytics.com/,polestarllp.com
Polo Queen Industrial and Fintech Ltd,Mumbai,https://www.poloqueen.com/,poloqueen.com
Position2 Marketing Pvt Ltd,Bengaluru,https://www.position2.com,position2.com
Precise Consultancy Services LLP,Coimbatore,https://precisesoftware.in/,precisesoftware.in
Precise Testing Solution Private Limited,Noida,https://precisetestingsolution.com/,precisetestingsolution.com
Precision Infomatic (Madras) Pvt Ltd,Chennai,https://www.precisionit.co.in/,precisionit.co.in
Predictive Analytics Solutions Private Limited,Bengaluru,https://www.predictiveanalytics.in/,predictiveanalytics.in
Premier Consultancy And Investigation Private Limited,Delhi,https://premier-consultancy.com/,premier-consultancy.com
Presidio Solutions Private Limited,Chennai,https://www.presidio.com/,presidio.com
Prevaj Consultants Private Limited,Chennai,https://prevaj.com/,prevajconsultants.com
PricewaterhouseCoopers Pvt Ltd,Mumbai,https://www.pwc.com/gx/en.html,pwc.com
Prilities Technologies Private Limited,Bengaluru,https://verifynow.in/,verifynow.in
Prime Infoserv Private Limited,Kolkata,https://primeinfoserv.com/,primeinfoserv.com
Prismatic Softwares Private Limited,Pune,https://prissoft.net,prissoft.net
Pristine Pro Tech Private Limited,Pune,https://www.pristineprotech.com/,pristineprotech.com
Privafy Technologies India Private Limited,Bengaluru,https://www.privafy.com,privafy.com
Progience Technologies Private Limited,Hyderabad,https://progience.com/,progience.com
Prognostics In-Med Private Limited,Pune,https://taverna-thessaloniki.com/menu/,in-medprognostics.com
Progress Software Development Pvt Ltd,Hyderabad,https://www.progress.com,progress.com
Progressive Video Private Limited,Bengaluru,https://curatal.com/,curatal.com
Prologic Consulting Private Limited,Mohali,https://www.prologic-technologies.com/,prologic-technologies.com
Prologic First India Pvt Ltd,Gurugram,https://prologicfirst.com/,prologicfirst.com
Proquest Consultancy Services Pvt Ltd,Hyderabad,https://www.proquestcs.com/,proquestcs.com
Prorigo Software Pvt Ltd,Pune,https://www.prorigo.com/en,prorigosoftware.com
Protiviti India Member Private Limited,Gurugram,https://www.protiviti.com/in-en,protiviti.com
Provalidate Services Private Limited,Hyderabad,https://provalidate.in/,provalidate.in
Providence Global Center LLP,Hyderabad,https://www.providence.org/,providence.org
Proxiio Global Solutions Private Limited,Gurugram,https://www.proxiio.com,proxiio.com
Proximal Cloud Private Limited,New Delhi,https://www.proximal.cloud,proximal.cloud
PRT Software Solutions LLP,Hyderabad,https://prtsoftwaresolutions.com/,prtsoftwaresolutions.com
Prudent Globaltech Solutions Private Limited,Hyderabad,https://www.prudentconsulting.com,prudentconsulting.com
PSPTech Hub Services Private Limited,Hyderabad,https://psptechhub.com/,psptechhub.com
PTC Software (India) Pvt Ltd,Pune,https://www.ptc.com/en,ptc.com
PurpleTalk India Pvt Ltd,Hyderabad,https://purpletalk.com/,purpletalk.com
PVH Services India Private Limited,Bengaluru,https://www.pvh.com/,pvh.com
PXP Services Private Limited,Hyderabad,https://www.pxp.io/,pxpfinancial.com
QA Masters Private Limited,Hyderabad,https://surensinffotek.com/,surensinffotek.com
QAAgility Technologies Private Limited,Mumbai,https://qaagility.com/,qaagility.com
Qbotica Artificial Intelligence Services Private Limited,Chennai,https://www.qbotica.com,qbotica.com
Qruize Technologies Private Limited,Chennai,https://www.qruize.com/,qruize.com
Qt India Technology Private Limited,Bengaluru,https://www.qt.io/,qt.io
Quad One Technologies Private Limited,Hyderabad,https://www.quadone.com/,quadone.com
Qualitykiosk Technologies Private Limited,Navi Mumbai,https://qualitykiosk.com/,qualitykiosk.com
Qualtech Consultants Pvt Ltd,Noida,https://www.qualtechedge.ai/,qualtechedge.com
Quant Art Market Solutions Private Limited,Kolkata,https://quantartmarket.com/,quantartmarket.com
Quantascend Consulting Global Private Limited,Chennai,https://www.quantascend.com,quantascend.com
Quantile Analytics Private Limited,Indore,https://www.quantileanalytics.co/,quantileanalytics.co
Quatrro Global Services Pvt Ltd,Gurugram,https://quatrro.com/,quatrro.com
Quetzal Verify Private Limited,Mumbai,https://www.qverify.com/,qverify.com
QuickPlay Media Pvt Ltd,Chennai,https://quickplay.com/,quickplay.com
Quinnox Consultancy Services Ltd,Mumbai,https://www.quinnox.com/,quinnox.com
Quinpro Info Services Private Limited,Bengaluru,https://www.factsuite.com/,factsuite.com
Qylis Cloud Data & Cyber Security Services Private Limited,Hyderabad,https://qylis.com/,qylis.com
Rabbit and Tortoise Technology Solutions Private Limited,Pune,http://www.rabbitandtortoise.com/,rabbitandtortoise.com
Rackbank Datacenters Pvt Ltd,Indore,https://www.rackbank.com/,rackbank.com
Rajalakshmi Engineering College,Chennai,https://www.rajalakshmi.org/,rajalakshmi.org
RAMTeCH Software Solutions Pvt Ltd,Noida,https://www.ramtech-corp.com/,ramtech-corp.com
Raspberry Infosystems Private Limited,Chennai,https://www.raspberry.systems,raspberry.systems
RAVSoft Solutions India Private Limited,Chennai,https://www.ravsoftsolutions.com/,ravsoftsolutions.com
REAGCC Technology Services Private Limited,Gurugram,https://www.rea-group.com/,rea-group.com
RealPage India Pvt Ltd,Hyderabad,https://www.realpage.com/,realpage.com
Reckitt Benckiser Healthcare India Private Limited,Hyderabad,https://www.reckitt.com/,reckitt.com
Reckonsys Tech Labs Private Limited,Bengaluru,https://www.reckonsys.com/,reckonsys.com
Refinitiv India Shared Services Private Limited,Bengaluru,https://www.lseg.com/en/data-analytics,refinitiv.com
Relate Infotech Private Limited,Kolkata,https://www.relate-infotech.com,relate-infotech.com
Relativity Management Solutions India Private Limited,Coimbatore,https://relativity.co.in/,relativity.co.in
Relevance Lab Technologies Private Limited,Ahmedabad,https://www.relevancelab.com/,relevancelab.com
Reltio India Private Limited,Bengaluru,https://www.reltio.com,reltio.com
Renault Nissan Technology & Business Centre India Private Limited,Chennai,https://www.renaultgroup.com/en/,renaultgroup.com
Repute Network Private Limited,Bengaluru,https://repute.net/,repute.net
Researchwire Knowledge Solutions Private Limited,Navi Mumbai,https://www.researchwire.in/,researchwire.in
ReTechPrime Technology Solutions Private Limited,Kolkata,https://retechprime.com/,retechprime.com
Revature Consultancy Services Private Limited,Chennai,https://www.revature.com/,revature.com
Revino Solutions Private Limited,New Delhi,https://revinotech.com/,revino.in
RIIV India Private Limited,Mumbai,https://russellinvestments.com,russellinvestments.com
Rio Tinto India Private Limited,Gurugram,https://www.riotinto.com,riotinto.com
RITWIK IT Services Private Limited,Hyderabad,https://www.ritwikinfotech.com/,ritwikinfotech.com
RiVirtual Private Limited,Hyderabad,https://rivirtual.in,rivirtual.in
Roblox India Services Private Limited,Gurugram,https://about.roblox.com/,corp.roblox.com
ROITech Consulting Private Limited,Kolkata,https://www.roitech.biz/,roitech.biz
ROSTAN Technologies Private Limited,Gurugram,https://rostantechnologies.com/,rostantechnologies.com
RPATech (Spawn Ventures Services Private Limited),New Delhi,https://www.rpatech.ai,rpatech.ai
Rudhra Info Solutions,Chennai,https://rudhrainfosolutions.com/,rudhrainfosolutions.com
RunDTC Digital India Private Limited,Pune,https://www.rundtc.com/,rundtc.com
Rupeeseed Technology Ventures Pvt Ltd,Mumbai,https://www.rupeeseed.com/,rupeeseed.com
Russell Reynolds Associates India Private Limited,Gurugram,https://www.russellreynolds.com/en/,russellreynolds.com
Ryan India Tax Services Private Limited,Hyderabad,https://www.ryan.com/,ryan.com
Rysun Labs Private Limited,Ahmedabad,https://www.rysun.com/,rysun.com
S10 Healthcare Solutions Pvt Ltd,Chennai,https://www.s10health.com:443/,s10health.com
Saama Technologies (India) Pvt Ltd,Pune,https://www.saama.com/,saama.com
Sabre Travel Technologies Private Limited,Bengaluru,https://www.sabre.com/,sabre.com
Sagent M&C India Private Limited,Chennai,https://sagent.com/,sagent.com
Sagility Limited,Bengaluru,https://sagility.com/,sagilityhealth.com
Saigun Technologies Pvt Ltd,Noida,https://empxtrack.com/,saigun.com
Salt Web Technologies Private Limited,Pune,https://www.salttechno.com,salttechno.com
Samasti Health Technologies Private Limited,Bengaluru,https://svasthyahealth.com,svasthyahealth.com
Sampoorna Matchjobs.com Pvt Ltd,Mumbai,https://sampoorna.com/,sampoorna.com
Samyak Infotech Pvt Ltd,Ahmedabad,https://www.samyak.com/,samyak.com
Sanaari Software Solutions Private Limited,Hyderabad,http://www.sanaari.net/,sanaari.net
Sandhata Technologies Pvt Ltd,Hyderabad,https://sandhata.com/,sandhata.com
Sankalp Computer & Systems Pvt Ltd,Pune,http://www.sankalptech.com/Web/EpaisaPay.aspx,sankalptech.com
Sanver India Private Limited,Mumbai,https://sanver.com,sanver.com
SAS Partners Corporate Advisors Private Limited,Chennai,https://saspartners.com/,saspartners.com
Sasken Technologies Limited,Bengaluru,https://www.sasken.com/,sasken.com
Satnav Technologies Pvt Ltd,Hyderabad,https://www.quickfms.com/,satnavtechnologies.com
Saveetha Engineering College (A college of Saveetha Medical and Educational Trust),Chennai,https://saveetha.ac.in/,saveetha.ac.in
Savills Property Services (India) Private Limited,Gurugram,https://www.savills.in/,savills.in
Saxo Group India Private Limited,Gurugram,https://www.home.saxo/?int_cmpid=saxobank-redir,saxobank.com
SCA Technologies India Pvt Ltd,Gurugram,https://www.scatech.com/,scatech.com
Scalable Consulting & Solutions Private Limited,Pune,https://scalablesolutions.co/,scalablesolutions.in
Scan-IT Solution (India) Private Limited,Pune,https://www.scan-it.com.sg/#contact-us,scan-it.com.sg
SecPod Technologies Pvt Ltd,Bengaluru,https://www.secpod.com/,secpod.com
Sedin Technologies Private Limited,Chennai,https://sedcloudcrm.com/,sedintechnologies.com
Seneca Global IT Services Pvt Ltd,Hyderabad,https://www.senecaglobal.com/,senecaglobal.com
Sequel Integrated Solutions Private Limited,Gurugram,https://www.hono.ai/,hono.ai
Serko India Private Limited,Bengaluru,https://www.serko.com/,serko.com
Serosoft Solutions Private Limited,Indore,https://serosoft.com/,serosoft.com
Seventhsense Technologies Pvt Ltd,Chennai,http://www.7stl.com,7stl.com
Sevika Tech Private Limited,Chennai,https://sevikatech.com/,sevikatech.com
SFCPrisms Solutions Private Limited,Pune,https://cloudprism.co/us,cloudprism.co
SG Analytics Private Limited,Pune,https://www.sganalytics.com/,sganalytics.com
Shimento India LLP,Hyderabad,https://shimentox.ai/,shimentox.ai
Shivamtech Engineering Design Private Limited,Pune,https://shivamtech.com/,shivamtech.com
Shrestha Cloud Solutions Private Limited,Bengaluru,https://www.shresthacloudsolutions.com/,shresthacloudsolutions.com
ShubhiTech (OPC) Private Limited,Gurugram,https://www.shubhitech.com,shubhitech.com
Shyro Health Private Limited,Mumbai,https://www.shyrohealth.com,shyrohealth.com
Sify Technologies Ltd,Chennai,https://www.sifytechnologies.com/,sifycorp.com
Signalchip Innovations Pvt Ltd,Bengaluru,https://www.signalchip.com/,signalchip.com
Signicent Information Solutions LLP,Mohali,https://signicent.com/,signicent.com
Silverskills Pvt Ltd,Gurugram,https://www.silverskills.com,silverskills.com
Simple Telecom Private Limited,Mumbai,https://simple2call.com/,simple2call.com
Simpliigence Private Limited,Bengaluru,https://simpliigence.com/,simpliigence.com
SKI Infosolutions Private Limited,Mumbai,https://www.skinternational.com/,skinternational.com
Skill Instill Technologies,Chennai,https://www.skillinstill.com,skillinstill.com
Skill-Up Tech India Private Limited,Noida,https://skillup.tech/,skillup.tech
Skilliantech India Private Limited,Hyderabad,https://www.skillrecruit.com/,skillrecruit.com
Skillmine Technology Consulting Pvt Ltd,Bengaluru,https://skill-mine.com/,skill-mine.com
SkillSoft Software Services India Private Limited,Hyderabad,https://www.skillsoft.com/,skillsoft.com
Skilrock Technologies Pvt Ltd,Gurugram,https://www.skilrock.com:443/,skilrock.com
Skybits Technologies Pvt Ltd,Kolkata,https://www.sky-bits.com/,sky-bits.com
Skyway Technologies,Mohali,https://www.skyway-tech.com/,skyway-tech.com
Smartail Private Limited,Bengaluru,https://smartail.ai/,smartail.ai
Smartek21 Private Limited,Pune,https://smartek21.com/,smartek21.com
Smartncode Technologies Private Limited,Hyderabad,https://smartncode.com,smartncode.com
SMBC Global Services Private Limited,Chennai,https://www.smbc.co.jp/,smbc.co.jp
SOA IT Solutions Pvt Ltd,Bengaluru,https://soais.com/,soais.com
Sodexo India Services Private Limited,Bengaluru,https://www.sodexo.in/,in.sodexo.com
Soft Suave Technologies Private Limited,Chennai,https://www.softsuave.com/,softsuave.com
Softaculous Limited,Mumbai,https://www.softaculous.com/,softaculous.com
Softdel Systems Private Limited,Pune,https://www.softdel.com/,softdel.com
Softility Tech Private Limited,Hyderabad,https://www.softility.com/,softility.com
Softlabs Technologies & Development Private Limited,Mumbai,https://www.softlabsgroup.com,softlabsgroup.com
Softobiz Technologies Private Limited,Mohali,https://softobiz.com/,softobiz.com
SoftRadix Technologies Private Limited,Mohali,https://softradix.com/,softradix.com
Softude Infotech Private Limited,Indore,https://www.softude.com/,systematixinfotech.com
Solartis Technology Services Pvt Ltd,Chennai,https://www.solartis.com/,solartis.com
Solytics Partners Private Limited,Pune,https://www.solytics-partners.com/,solytics-partners.com
Som Imaging Informatics Pvt Ltd,Kolkata,http://www.somnetics.in,somnetics.in
Sonata Software Limited,Bengaluru,https://www.sonata-software.com/,sonata-software.com
Sonoco India Performance Hub Private Limited,Hyderabad,https://www.sonoco.com/sonoco-hyderabad,sonoco.com
Source Fuse Technologies India Pvt Ltd,Noida,https://www.sourcefuse.com/,sourcefuse.com
Space Inventive Private Limited,Hyderabad,https://spaceinventive.com,spaceinventive.com
