name,city,website
Kryptos Technologies Private Limited,Chennai,https://kryptostech.com/
Paltech Consulting Private Limited,Hyderabad,https://pal.tech/
BlueBinaries Engineering And Solutions Private Limited,Chennai,https://www.bluebinaries.com/
Wisflux Private Limited,Jaipur,https://wisflux.com
Jaguar Land Rover Technology And Business Services India Private Limited,Bengaluru,https://www.jaguar.in/index.html
Logicwind Technologies LLP,Surat,https://www.logicwind.com/
Aglowid IT Solutions Private Limited,Ahmedabad,https://aglowiditsolutions.com/
Kapil Knowledge Hub Private Limited,Hyderabad,https://kapilguru.com/
Vishwakarma Institute of Technology (VIT) {Bansilal Ramnath Agarwal Charitable Trust},Pune,http://www.viit.ac.in/
Trezix Software Private Limited,Mumbai,http://www.trezix.io
Acentra Health Software India Private Limited,Chennai,https://www.acentra.com
AquilaClouds India Private Limited,Dehradun,http://www.aquilaclouds.com
Perigeon Software Private Limited,Ahmedabad,https://perigeon.com
ZeroFox India Private Limited,Bengaluru,http://www.zerofox.com
Growby Exx Services Private Limited,Ahmedabad,https://www.growexx.com/
Sagility Limited,Bengaluru,https://sagilityhealth.com/
TQuanta Technologies Private Limited,Hyderabad,http://www.tquanta.com
To-Increase India Private Limited,Hyderabad,https://www.to-increase.com
Linkage IT Private Limited,Mohali,https://www.linkageit.com
Keyline Digitech Private Limited,Kolkata,https://keylines.net/
Indorama Ventures Global Shared Services Private Limited,Kolkata,https://www.indoramaventures.com
Vinsinfo Private Limited,Chennai,https://www.vinsinfo.com/
EduEdgePro Private Limited,Mumbai,https://eduedgepro.com/
VentureSathi Business Services LLP,Rourkela,https://www.venturesathi.com
New Olog Logistics Private Limited,Chennai,https://www.fr8.in/
Marg Advisory Services,Bhubaneswar,https://margadvisory.com/
Crisis24 Solutions Private Limited,Bengaluru,https://www.crisis24.com/
Synergy Group Institution (Under Shivani Educational and Charitable Trust),Bhubaneswar,https://www.synergyinstitute.net/#
CEDURA Testsol Private Limited,Hyderabad,https://ceduratech.com/
TechDoQuest Private Limited,Hyderabad,https://www.techdoquest.com/
Hectae Analytics and Software Solutions Private Limited,Chennai,https://haass.io/
Swabhav Venturelabs Services Private Limited,Mumbai,https://swabhavventurelabs.com/
Qagenic Technologies Private Limited,Chandigarh(PB),https://qagenic.com
Techtrail Technologies Private Limited,Pune,https://www.tech-trail.com/
KGISL Trust,Coimbatore,http://microcollege.in
SRR CloudExpertsGuru India Private Limited,Hyderabad,https://cloudexpertsguru.com/
Alfa Laval India Private Limited,Pune,http://www.alfalaval.com
VLink India Private Limited,Gurugram,https://www.vlinkinfo.com
Reckitt Benckiser Healthcare India Private Limited,Hyderabad,https://www.reckitt.com/
Prasarnet Consulting Services Private Limited,Kolkata,https://www.prasarnet.in/
Verify360 Background Screening Services LLP,Mumbai,https://www.verify360.in
RiVirtual Private Limited,Hyderabad,https://rivirtual.in
Eloit Innovations Private Limited,Kochi,https://eloit.com
GE Oil & Gas India Private Limited,Mumbai,https://www.bakerhughes.com/
Ravity Software Solutions Private Limited,Bengaluru,https://www.ravity.io
DigiMantra Innovations Private Limited,Mohali,https://digimantralabs.com/
PromptTech Global Private Limited,Trivandrum,https://prompttechsolutions.com/
Reyank Technology (OPC) Private Limited,Thane,https://reyank.com
Predusk Technology Private Limited,Jaipur,http://www.processvenue.com/
HNI GBSC India Private Limited,Pune,https://www.hnicorp.com/
AskGalore Digital India Private Limited,Bhopal,https://askgalore.com
Technicious Technology Services Private Limited,Kolhapur,https://technicious.in
Sunstone Education Technology Private Limited,Gurugram,https://sunstone.in
Dassault Systemes Global Services Private Limited,Pune,https://3dplmglobal.com/
ASA Corporate Catalyst India Private Limited,Bengaluru,https://www.asa.in/
Mudunuru Limited,Visakhapatnam,https://www.mudunuru.com
Taashee Linux Services Private Limited,Hyderabad,https://www.taashee.com/?ref=logo
Zentech Info Solutions Private Limited,Thane,https://www.zentechinfo.com/
Syskey Softlabs Private Limited,Coimbatore,http://www.syskeysoftlabs.com
Wallero Technologies Private Limited,Hyderabad,https://wallero.com/
SquareRoots.AI Innovation Labs Private Limited,Hyderabad,https://www.squareroots.ai/
Startbit IT Solutions Private Limited,Jaipur,https://startbitsolutions.com
i-Source Infosystems Private Limited,Pune,https://isourceinfosystems.com/
iProgrammer Solutions Private Limited,Pune,https://iprogrammer.com
Arcite Technical Education Solutions Private Limited,Kollam,https://arcite.in/
NMT Security Innovations Private Limited,Noida,https://www.nmtsecurity.com/
Cinepolis India Private Limited,Gurugram,https://cinepolisindia.com/?cid=10
Cloudsat Private Limited,Gurugram,https://www.cloudsat.in/
Pluxee India Private Limited,Mumbai,https://www.pluxee.in/
MNK Global Corporate Solutions India Private Limited,Bengaluru,https://www.mnkgcs.com
Moody’s Shared Services India Private Limited,Gurugram,https://www.moodys.com/
Acism Software Private Limited,Pune,https://acism.com
VBeyond Corp (Vision Beyond Resources India Private Limited),Lucknow,https://www.vbeyond.com/
E Giraffes Digital Private Limited,Pune,https://egiraffes.com/
GTT Data Solutions Limited,Pune,https://gttdata.ai/about-us/
Initium Digital Private Limited,Pune,https://initiumdigital.com/
Delaware Digital Private Limited,New Delhi,https://www.delaware.pro/en-in
Dev Accelerator Limited,Ahmedabad,https://www.devx.work
Aeonix Research and Innovations LLP,Kolkata,https://aeonixinnovations.com/
Sopra Banking Software Solutions India Private Limited,Gautam Buddha Nagar,https://sbs-software.com/
Sisipi Technologies Private Limited,Hyderabad,https://sisipi.com
Solugenix India Private Limited,Hyderabad,https://www.solugenix.com/
Zelis Healthcare India Private Limited,Hyderabad,https://www.zelis.com/
RunDTC Digital India Private Limited,Pune,https://www.rundtc.com/
Blackhawk Network (India) Private Limited,Bengaluru,https://www.blackhawknetwork.com/
iTraitz IT Solutions Private Limited,Thiruvananthapuram,https://www.itraitz.com
XCODEFIX Private Limited,Coimbatore,https://www.xcodefix.com/
MetricsNumero Technology Private Limited,Kolkata,https://www.metricsnumero.com/
Dyashin Technosoft Private Limited,Bengaluru,https://www.dyashin.com
Intellinez Systems Private Limited,Mohali,https://www.intellinez.com/
ShubhiTech (OPC) Private Limited,Gurugram,https://www.shubhitech.com
ChannelPlay SaaS Private Limited,Kolkata,https://www.1channel.co/
KrtrimaIQ Cognitive Solutions,Bengaluru,https://www.krtrimaiq.ai/
Instavc Technologies Private Limited,Hyderabad,https://www.instavc.com/
Cantik Technologies Private Limited,Gurugram,https://www.cantiktech.com
Cluso Infolink Private Limited,Bengaluru,https://www.cluso.com
Intellobots Technologies Private Limited,Hyderabad,https://www.intellobots.com
Nerve Cells AI Private Limited,Chandigarh(PB),https://www.nervecells.ai/
Storable India Private Limited,Hyderabad,https://www.storable.com/
Uniper India Private Limited,Noida,https://www.uniper.energy/about-uniper/company-brief
The Boston Consulting Group (India) Private Limited,Mumbai,https://www.bcg.com/
Garuda Aerospace Private Limited,Chennai,https://www.garudaaerospace.com/
EDCI,Kolkata,https://www.edci.co.in
Leeway Soft-Tech Private Limited,Mumbai,https://www.leewaysoftech.com/
Softlabs Technologies & Development Private Limited,Mumbai,https://www.softlabsgroup.com
Uniconverge Technologies Private Limited,Gautam Buddha Nagar,https://www.uniconvergetech.in/
Delostyle Studio Private Limited,Kolkata,https://www.delostylestudio.com
Actualize Consulting Engineers (India) Private Limited,Bengaluru,https://actualize.co.in/
GTMVantage Technologies Private Limited,Greater Noida,https://gtmvantage.com/
JMS Advisory Services Private Limited,Ahmedabad,https://www.jmsadvisory.in/
Uttam Innovative Solutions Private Limited,Pune,https://uttaminfotechglobal.com/
Webart Technology Private Limited,Kolkata,https://webart.technology/
AgBe Technologies LLP,Gurugram,https://www.agbeindia.com
ThiriSoft Consultancy Services,Ahmedabad,https://thirisoft.com
iN Technologies Private Limited,Gurugram,https://www.intechnologies.net
Qualifyde Technologies Private Limited,Hyderabad,https://qualifyde.com/
Availity India Private Limited,Bengaluru,https://availity.com/
Barry Callebaut Global Business Services India LLP,Hyderabad,https://www.barry-callebaut.com/en-US
Covasant Technologies Private Limited,Hyderabad,https://www.covasant.com
Optimum Infosystem Private Limited,Chennai,https://theoptimum.net/
ByteIQ Analytics Private Limited,Bhubaneswar,https://www.byteiqanalytics.com/
Ciena India Private Limited,Gurugram,https://www.ciena.com/
Karma Management Global Consulting Solutions Private Limited,Mumbai,https://karmamgmt.com
TVS Capital Funds Private Limited,Chennai,https://www.tvscapital.in/
Quantascend Consulting Global Private Limited,Chennai,https://www.quantascend.com
RIIV India Private Limited,Mumbai,https://russellinvestments.com
Flamingo BPO Technology Solutions Limited,Mumbai,https://flamingoinfinite.com/
Quadrafort Technologies Limited,New Delhi,https://quadrafort.com/
Spearsoft Techno Solutions Private Limited,Hyderabad,https://spearsoftech.com/
Sanver India Private Limited,Mumbai,https://sanver.com
Effivity Technologies Private Limited,Chennai,https://www.effivity.com
ExoGenesis Solutions Private Limited,Hyderabad,https://www.exogenesis.solutions.com
Lattice Semiconductor (India) Private Limited,Pune,https://www.latticesemi.com/
UBN Software Solutions Private Limited,Bhubaneswar,https://www.ubnsoft.com/
Benori KPO Private Limited,Gurugram,https://benori.com/
Appgallop Private Limited,Delhi,https://appgallop.com/
SoftRadix Technologies Private Limited,Mohali,https://softradix.com/
Counselect Services Private Limited,Bengaluru,https://counselect.com/
LendingTree Research Services LLP,Hyderabad,https://lendingtree.com/
Investec Global Services (India) Private Limited,Mumbai,http://Investec.com
Xponential Systems Private Limited,Chennai,https://www.xponential.digital
Adidas India Marketing Private Limited,Chennai,https://www.adidas.com
Nura Analytics Private Limited,Chennai,https://datacrew.ai/
Krisin Consulting LLP,Gurugram,https://krisin.in
SAS Partners Corporate Advisors Private Limited,Chennai,https://saspartners.com/
BCE Global Technology Centre Private Limited,Bengaluru,https://www.bceglobaltech.com/
Uptitude Cloud Private Limited,Gurugram,https://www.uptitude.co.uk/
Proximity Labs Private Limited,Mumbai,https://www.Proximity.tech
A Square Group,Gurugram,https://asquaregroup.ai
RIO BizSols Private Limited,Coimbatore,https://riobizsols.com/
Adani GCC Private Limited,Ahmedabad,https://www.adani.com/
TQ Network Private Limited,Kochi,https://www.talentzq.io
Savills Property Services (India) Private Limited,Gurugram,https://www.savills.in/
A One Salasar Private Limited,Thane,https://salasarauction.com
Triwave Solutions Private Limited,Chennai,https://www.triwavesolutions.com
Gyansetu Training Centre,Gurugram,https://www.gyansetu.in
Sumcircle Technologies Private Limited,Mumbai,https://sumcircle.com
CogniTensor Technology Private Limited,Delhi,http://www.cognitensor.com
Inzuscene Technologies Private Limited,Kolkata,https://inzuscene.com/
Brainium Information Technologies Private Limited,Kolkata,https://www.brainiuminfotech.com/
Talent Shine India Private Limited,Visakhapatnam,http://talentshineindia.com
AUI Systems Private Limited,Delhi,https://auisys.com
FourCore Labs Private Limited,New Delhi,https://fourcore.io
Vrize India Private Limited,Kochi,https://www.vrize.com/
Nordia Infotech Private Limited,Coimbatore,https://www.nordia.in/
DigitalSherpa (Innovation Garage Ventures Private Limited),Kolkata,https://www.digitalsherpa.ai
Progressive Video Private Limited,Bengaluru,https://curatal.com/
Del Cap Managed Services India Private Limited,Bengaluru,https://www.deltacapita.com/
Narwal Technologies Private Limited,Hyderabad,https://www.narwalinc.com/
Quinji,Mohali,https://quinji.com
Indorient Financial Services Limited,Bhubaneswar,https://indorient.in/
Lissomsoft Technologies LLP,Chennai,https://mysmartgrc.com
Karkinos Healthcare Private Limited,Mumbai,https://www.karkinos.in
Software Technology Parks Of India,New Delhi,http://www.stpi.in
McKinsey & Company India LLP,Mumbai,http://www.mckinsey.com
TECHNOPARK (Electronics Technology Parks - Kerala),Thiruvananthapuram,http://www.technopark.org
West Bengal Electronics Industry Development Corporation Ltd,Kolkata,http://www.webel-india.com
GVFL Limited,Ahmedabad,http://www.gvfl.com
Hope Foundation and Research Centre,Pune,http://www.isquareit.ac.in
General Atlantic Pvt Ltd,Mumbai,http://www.generalatlantic.com
Infinity Infotech Parks Ltd,Kolkata,http://www.infinityitpark.com
Everest Business Advisory India Pvt Ltd,Gurugram,http://www.everestgrp.com
Aon Consulting Private Limited,Gurugram,http://www.hewitt.com
DNV Business Assurance India Private Limited,Chennai,http://www.dnvindia.com
TPI Advisory Services India Pvt Ltd,Bengaluru,http://www.tpi.net
VFS Global Services Pvt Ltd,Mumbai,http://www.vfsglobal.com
Welingkar Institute of Management Development & Research,Mumbai,http://www.welingkar.org
Maverick Quality Advisory Services Private Limited,Ghaziabad,http://www.mqasglobal.com
DLF Cyber City Developers Limited,Gurugram,http://www.dlf.in
Institute for Information Industry (India Branch Office),Chennai,http://www.iii.org.tw
First Advantage Pvt Ltd,Bengaluru,http://www.fadvasia.com
Zinnov Management Consulting Pvt Ltd,Bengaluru,http://www.zinnov.com
Capitaland Services (India) Private Limited,Bengaluru,http://www.ascendas.com
Mahindra World City Jaipur Ltd,Jaipur,http://www.mahindraworldcity.com/jaipur
Vel Tech Dr. RR & Dr. SR Technical University,Chennai,http://www.vel-tech.org
Infotech Education Society,Bhopal,http://www.iesbpl.ac.in
Institute for Development and Research in Banking Technology (IDRBT),Hyderabad,http://www.idrbt.ac.in
Gyan Ganga Institute of Technology & Sciences,Jabalpur,http://www.ggits.org
"Infoparks, Kerala",Ernakulam,http://www.infopark.in
ICT Academy of Tamilnadu,Chennai,http://www.ictact.in
Interactive Manpower Solutions Pvt Ltd,Ahmedabad,http://www.imspeople.com
Orange Business Services India Network Pvt Ltd,Gurugram,http://www.orange-business.com
Centre for Development of Telematics (C-DOT),New Delhi,http://www.cdot.co.in
Rajalakshmi Engineering College,Chennai,http://www.rajalakshmi.org
Nishith Desai Associates,Mumbai,http://www.nishithdesai.com
PSNA College of Engineering and Technology,Dindigul,http://www.psnacet.edu.in
Apax Partners India Advisers Pvt Ltd,Mumbai,http://www.apax.com
"Indian Institute of Management, Ahmedabad",Ahmedabad,http://www.iimahd.ernet.in
Fragomen Immigration Services India Private Limited,New Delhi,http://www.fragomen.com
Bayern International,Bengaluru,http://www.invest-in-bavaria.com
Sathyabama University (A div. of Sathyabama Educational Trust),Chennai,http://www.sathyabamauniversity.ac.in
Indus Health Plus Pvt Ltd,Pune,http://www.indushealthplus.com
SHRM East Private Limited,Gurugram,http://www.shrmindia.org
Indian Institute of Management Calcutta,Kolkata,http://library.iimcal.ac.in
JIS University,Kolkata,http://www.jisgroup.org
National Payments Corporation of India,Mumbai,http://www.npci.org.in
Aurum Equity Partners LLP,Gurugram,http://www.aurumequity.com
Walsons Services Pvt Ltd,Gurugram,http://www.securitas.in
Indian Institute of Management Kozhikode,Kozhikode,http://www.iimk.ac.in
UL Cyberpark (ULCCS IT Infrastructure Pvt Ltd),Calicut,http://www.ulcyberpark.com
Refcheck Xperts LLP,Gautam Buddha Nagar,http://www.refcheckxperts.com
Sundaram Home Finance Limited,Chennai,http://www.sundarambnpphome.in
Captiveaide Advisory Pvt Ltd,Bengaluru,http://www.captiveaide.com
Proquest Consultancy Services Pvt Ltd,Hyderabad,http://www.proquestcs.com
VIT University,Vellore,http://www.vit.ac.in
Technopark Technology Business Incubator,Thiruvananthapuram,http://www.technoparktbi.org
Embassy Office Parks Management Services Pvt Ltd,Bengaluru,http://www.embassyindia.com
IG3 Infra Ltd,Chennai,http://www.indiangreengridgroup.com
Agasthya EdTech Private Limited,Bengaluru,http://www.health-private.co.uk/
Rajeev Gandhi Computer Saksharta Mission (RGCSM),Kota,http://www.rgcsm.co.in
KPR Institute of Engineering and Technology,Coimbatore,http://www.kpriet.ac.in
CFA Institute India Private Limited,Mumbai,http://www.cfainstitute.org
"Cyberpark, Kozhikode",Calicut,http://www.cyberparkkerala.org
AIM Education Private Limited,Kolkata,http://www.praxis.ac.in
Bajaj Life Insurance Limited,Pune,http://www.bajajallianz.com
K&S Partners,Bengaluru,http://www.knspartners.com
Russell Reynolds Associates India Private Limited,Gurugram,http://www.russellreynolds.com
Lovely Professional University,Jalandhar,http://www.lpu.co.in
Genius HRTech Limited,Kolkata,http://www.geniusconsultant.com
Infomate 360 Solutions India Private Limited,Hyderabad,http://www.infomate360.com
Thakur Institute Of Management Studies Career Development & Research,Mumbai,http://www.timscdrmumbai.in
AuthBridge Research Services Private Limited,Gurugram,http://www.authbridge.com
Verifacts Services Private Limited,Bengaluru,http://www.verifacts.co.in
ANSR Global Corporation Private Limited,Bengaluru,http://www.ansr.com
Deloitte Touche Tohmatsu India LLP,Gurugram,https://www.deloitte.com
DigiVerifi Private Limited,Noida,http://www.digiverifi.com
VIT Trust,Bhopal,https://www.vitbhopal.ac.in
G H Raisoni Career Foundation,Nagpur,http://www.raisoni.net/
Karpaga Assessment App Matrix Services Private Limited,Bengaluru,https://www.hiremee.co.in
IKN Chase Check Services Private Limited,Delhi,http://iknchasecheckservices.com/
Mancer Consulting Services Private Limited,New Delhi,http://www.mancerconsulting.com/
Ace Urban Infocity Limited,Hyderabad,http://www.aceurban.com/
Hiresafe Verification Services India Private Limited,Bengaluru,http://www.hiresafe.co.in/
Go Digit General Insurance Limited,Pune,http://www.godigit.com
"MIT Art,Design & Technology University",Pune,http://www.mituniversity.edu.in/
AMS Inform Private Limited,Delhi,http://www.amsinform.com
All India Shri Shivaji Memorial Society's College Of Engineering,Pune,http://aissmscoe.com
Revature Consultancy Services Private Limited,Chennai,http://www.revature.com
Macronix Screening Services Private Limited,Bengaluru,http://www.macronix.in
John Deere Financial India Private Limited,Pune,https://www.deere.co.in/en/finance/financing/
Institute Of Engineering & Management Trust,Kolkata,http://www.iemcal.com
"University Of Engineering And Management, Jaipur",Jaipur,http://www.uemedu.in
DHI Investigation Services Private Limited,Bengaluru,http://www.dhiverification.com
Sairam Group Of Institutions,Chennai,https://sairamgroup.in
Sandvik Mining and Rock Technology India Private Limited,Pune,http://www.sandvik.com
NIIT University,Alwar,https://www.niituniversity.in/
Sri Vishnu Educational Society,Hyderabad,http://www.srivishnu.edu.in/
Profilelens Services Private Limited,Hyderabad,https://www.profilelens.co.in
India Land Tech Park Private Limited,Coimbatore,http://indialand.net/
Maruti Suzuki India Limited,Gurugram,https://www.marutisuzuki.com/
RCC Institute of Information Technology,Kolkata,http://www.rcciit.org
Quetzal Verify Private Limited,Mumbai,https://www.qverify.com/
International SOS Services (India) Private Limited,Mumbai,https://www.internationalsos.com/
Vels Institute of Science Technology and Advanced Studies,Chennai,http://www.velsuniv.ac.in
Thermax Limited,Pune,http://www.thermaxglobal.com
Info Quest Background Checks Private Limited,Hyderabad,https://iqbc.in/
"Indian Institute of Technology, Roorkee",Dehradun,https://www.iitr.ac.in/
Foxivision Screening Services Private Limited,New Delhi,http://www.foxivision.com
University of Mysore,Mysore,https://uni-mysore.ac.in/english-version/
Indian Institute of Management Lucknow,Lucknow,http://www.iiml.ac.in/
Malla Reddy University,Secunderabad,https://mallareddyuniversity.ac.in/
Randstad India Private Limited,Bengaluru,http://www.randstad.in/
"C.V. Raman Global University, Odisha",Bhubaneswar,https://cgu-odisha.ac.in/
Model Institute of Engineering and Technology,Jammu,http://www.mietjmu.in
Peak XV Partners Advisors India LLP,New Delhi,https://www.sequoiacap.com/india/
Arc Consulting (I) Private Limited,Ahmedabad,https://www.arcattest.com/
Reiwa Consultancy & Management Solutions LLP,New Delhi,https://www.linkedin.com/in/anilguptaiit-1977/
Chase Avian Commuincations Private Limited,New Delhi,http://www.chase-india.com
Bruhat Insights Global Private Limited,Chennai,http://www.myavtar.com
Sirius Info Services Private Limited,Hyderabad,https://www.siriusinfos.com/
Suryadatta Education Foundation,Pune,https://www.suryadatta.org/
SKF India Limited,Pune,https://www.skf.com/in
xDiligence Screening Private Limited,Bengaluru,https://www.xdiligence.com/
Hindusthan Educational and Charitable Trust,Coimbatore,http://www.hicet.ac.in
Mindspace Business Parks REIT,Mumbai,https://www.mindspacereit.com/home
Adamma Info Services Private Limited,Bengaluru,http://www.adamma.in
Xstream Secure,Ghaziabad,http://www.xstreamsecure.com
Dun & Bradstreet Information Services India Private Limited,Mumbai,https://www.dnb.co.in/
Chennai Institute of Technology,Chennai,https://www.citchennai.edu.in/
Devlabs Alliance Private Limited,Gurugram,https://www.devlabsalliance.com
World At Work Private Limited,Pune,https://india.worldatwork.org
DataFlow Services (India) Private Limited,Noida,https://corp.dataflowgroup.com/supportcontact-us/
Trusted Support Services Private Limited,Delhi,http://www.tsspl.org
Bharat Re-Insurance Brokers Private Limited,Erode,http://www.bharatre.in
Saveetha Engineering College (A college of Saveetha Medical and Educational Trust),Chennai,http://www.saveetha.ac.in
Johnson Controls (India) Private Limited,Bengaluru,https://www.johnsoncontrols.com
Park Hospitals,Kolkata,http://www.neotiahospital.com
Cushman & Wakefield India Private Limited,Gurugram,https://www.cushmanwakefield.com/en/india
CriterionScreeners Global Private Limited,Bengaluru,http://www.criterionscreeners.com
BD Services Private Limited,Delhi,https://bdservices.in/
HDFC Bank Limited,Mumbai,https://www.hdfcbank.com/
Edelweiss Life Insurance Company Limited,Mumbai,https://www.edelweisstokio.in/
Provalidate Services Private Limited,Hyderabad,https://www.provalidate.in
"Institute of Management Technology, Hyderabad",Hyderabad,https://www.imthyderabad.edu.in/
JAIN University (Jain Trust),Bengaluru,https://www.bschool.cms.ac.in
Aupertz Services Private Limited,Gurugram,https://www.aupertz.com
Redtech Network India Pvt Ltd,Kolkata,http://www.ushacomm.com
Infosys Limited,Bengaluru,http://www.infosys.com
Wipro Limited,Bengaluru,http://www.wipro.com
Sonata Software Limited,Bengaluru,http://www.sonata-software.com
Zensar Technologies Ltd,Pune,http://www.zensar.com
Tata Consultancy Services Ltd,Mumbai,http://www.tcs.com
ITC Infotech India Ltd,Bengaluru,http://www.itcinfotech.com
MASTEK Ltd,Mumbai,http://www.mastek.com
Hewlett-Packard Enterprise India Pvt Ltd,Gurugram,http://www.hpindia.com
LTM Limited,Mumbai,https://www.ltm.com/
Coforge Limited,Greater Noida,http://www.niit-tech.com
Fact Solutions India Pvt Ltd,Kolkata,http://www.factsoftware.com
Tech Mahindra Ltd,Hyderabad,http://www.techmahindra.com
Texas Instruments India Pvt Ltd,Bengaluru,http://www.ti.com/india
Ramco Systems Limited,Chennai,http://www.ramco.com
JK Technosoft Ltd,Noida,http://www.jktech.com
Magic Software Pvt Ltd,Noida,http://www.magicsw.com
Onward Technologies Ltd,Mumbai,http://www.onwardgroup.com
Hexaware Technologies Ltd,Navi Mumbai,http://www.hexaware.com
R S Software (India) Ltd,Kolkata,http://www.rssoftware.com
Microsoft Corporation (I) Pvt Ltd,Gurugram,http://www.microsoft.com
Tata Technologies Limited,Pune,http://www.tatatechnologies.com
Cyient Limited,Hyderabad,http://www.cyient.com
IBM India Private Limited,Bengaluru,http://www.ibm.com/in
Atos Global IT Solutions and Services Private Limited,Navi Mumbai,https://atos-kliniken.com/de/heidelberg/
Applied Software Pvt Ltd,Ahmedabad,http://www.appliedcommerce.com
Newgen Software Technologies Ltd,New Delhi,http://www.newgensoft.com
Hinduja Global Solutions Ltd,Bengaluru,http://www.teamhgs.com
KPIT Technologies Ltd,Pune,https://www.kpit.com/
Siemens Technology and Services Pvt Ltd,Bengaluru,http://www.siemens.co.in
ASM Technologies Ltd,Bengaluru,http://www.asmltd.com
Prologic First India Pvt Ltd,Gurugram,http://www.prologicfirst.com
Algorithms Software Pvt Ltd,Mumbai,http://www.algosoftware.com
PTC Software (India) Pvt Ltd,Pune,http://www.ptc.com
D E Shaw India Private Limited,Hyderabad,http://www.deshawindia.com
R Systems International Ltd,Gautam Buddha Nagar,http://www.rsystems.com
Sasken Technologies Limited,Bengaluru,http://www.sasken.com
Samsung R&D Institute India - Bangalore Pvt Ltd,Bengaluru,http://www.samsungindiasoft.com
RMSI Pvt Ltd,Gautam Buddha Nagar,http://www.rmsi.com
Aptech Limited,Mumbai,http://www.aptech-worldwide.com
NatWest Digital Services India Private Limited,Bengaluru,http://www.natwestgroup.com
HCL Technologies Ltd,Noida,http://www.hcltech.com
BT e-Serv (India) Private Limited,Gurugram,http://www.bt.com/india
Datamatics Global Services Ltd,Mumbai,http://www.datamatics.com
Blue Chip Computer Consultants Pvt Ltd,Bengaluru,http://www.bluechipsw.com
Eastern Software Solutions Private Limited,Gautam Buddha Nagar,http://www.essindia.com
Persistent Systems Ltd,Pune,http://www.persistent.com
Sopra Steria India Limited,Noida,http://www.in.sopragroup.com
Cybertech Systems and Software Ltd,Mumbai,http://www.cybertech.com
Robert BOSCH Engineering and Business Solutions Pvt Ltd,Bengaluru,http://www.boschindia.com
Trigent Software Limited,Bengaluru,http://www.trigent.com
Tenarai Technologies Private Limited,Bengaluru,http://www.infogain.com
Dell International Services India Pvt Ltd,Gurugram,http://www.dell.com
Future Focus Infotech Pvt Ltd,Gurugram,http://www.focusinfotech.com
Infozech Software Private Limited,New Delhi,http://www.infozech.com
Cognizant Technology Solutions India Pvt Ltd,Chennai,http://www.cognizant.com
NetEdge Computing Global Services Pvt Ltd,Noida,http://www.netedgecomputing.com
Adobe Systems India Pvt Ltd,Noida,http://www.adobeindia.com
Congruent Solutions Pvt Ltd,Chennai,http://www.congruentsolutions.com
Apt Software Avenues Pvt Ltd,Kolkata,http://www.aptsoftware.com
Neilsoft Limited,Pune,http://www.neilsoft.com
PHi Business Solutions Ltd,Chandigarh(CH),http://www.phi.co.in
NTT DATA Information Processing Services Private Limited,Bengaluru,https://www.nttdata.com/global/en/about-us
Capgemini Technology Services India Limited,Navi Mumbai,http://www.capgemini.com
Samyak Infotech Pvt Ltd,Ahmedabad,http://www.samyak.com
3i Infotech Ltd,Navi Mumbai,http://www.3i-infotech.com
NEC Software Solutions (India) Private Limited,Mumbai,http://www.rave-tech.com
DCG Data-Core Systems (India) Private Limited,Kolkata,http://www.datacore-india.com
ADP Pvt Ltd,Hyderabad,http://www.adp.com
Cisco Systems (India) Pvt Ltd,Gurugram,http://www.cisco.com/web/IN/index.html
Mphasis Limited,Bengaluru,http://www.mphasis.com
CGI Information Systems and Management Consultants Pvt Ltd,Bengaluru,http://www.cgi.com
American Express India Pvt Ltd,Gurugram,http://www.americanexpress.co.in
ITTI Private Limited,Bengaluru,http://www.itti.com
Temenos India Pvt Ltd,Chennai,http://www.temenos.com
DCM Infotech Limited,Gurugram,http://www.dcmds.com
IDS Infotech Ltd,Mohali,http://www.idsil.com
Integra Software Services Pvt Ltd,Pondicherry,http://www.integra.co.in
Saksoft Limited,Chennai,http://www.saksoft.com
Rishabh Software Pvt Ltd,Vadodara,http://www.rishabhsoft.com
EPAM Systems India Pvt Ltd,Hyderabad,http://www.epam.com
Octave Capability Center India Private Limited,Hyderabad,https://www.octave.com/
Sampoorna Matchjobs.com Pvt Ltd,Mumbai,http://www.sampoorna.com
TLG India Private Limited,Gurugram,http://www.sapient.com
Clayfin Technologies Private Limited,Chennai,http://www.clayfin.com/
Polo Queen Industrial and Fintech Ltd,Mumbai,http://www.poloqueen.com
Tally Solutions Pvt Ltd,Bengaluru,http://www.tallysolutions.com
Changepond Technologies Pvt Ltd,Chennai,http://www.changepond.com
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Gandhinagar,http://www.gnfc.in
Geine Technologies India Pvt Ltd,Gurugram,http://www.geinetech.com
Botree Software International Ltd,Chennai,http://www.botree.co.in
All e Technologies Limited,Gautam Buddha Nagar,http://www.alletec.com
Net Solutions India Private Limited,Chandigarh(CH),http://www.nss1.org/
Pan Business Lists Pvt Ltd,Noida,http://www.panbusiness.de
Foundever CRM India Private Limited,Mumbai,http://www.sitel-india.com
IBS Software Private Limited,Trivandrum,http://www.ibsplc.com
IonIdea Enterprise Solutions Pvt Ltd,Bengaluru,http://www.ionidea.com
Nihilent Limited,Pune,http://www.nihilent.com
AXA Global Business Services Private Limited,Bengaluru,http://www.axa.com
Ford Motor Pvt Ltd,Chennai,http://www.india.ford.com
The World Bank (IBRD),Chennai,http://www.worldbank.org
